codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20701,APOLO,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,0,1,0,1,1
70702,CHARAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,1,0,1,0,1
71301,COMARAPA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,2,0,2,0,2
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,1,0,0,0,1,1
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,0,1,0,1,1
21201,PUCARANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,1,0,1,0,1
50102,TINGUIPAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,0,1,0,1,0,1
20801,VIACHA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,1,0,0,0,1,1
31003,VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-01-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,0,3,0,0,0,3,3
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,0,0,1,0,1,0,1
80302,SAN BORJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,1,0,0,0,1,0,1
60303,VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-02-01,1,0,0,0,1,0,1
30302,MOROCHATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2009-03-01,0,0,0,1,0,1,1
