codigo_municipio,municipio,grupo,variable,mes,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
51302,ACACIO,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,28,0,112,0,6,0,34,0,4,0,184,0,184
20201,ACHACACHI,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,47,0,180,0,40,0,124,0,37,0,428,0,428
20104,ACHOCALLA,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,3,0,4,0,13,0,6,0,0,0,26,0,26
30201,AIQUILE,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,42,0,72,0,7,0,12,0,5,0,138,0,138
31303,ALALAY,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,2,0,11,0,5,0,8,0,0,0,26,0,26
10404,ALCALA,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,12,0,28,0,6,0,21,0,5,0,72,0,72
20202,ANCORAIMES,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,24,0,58,0,14,0,46,0,10,0,152,0,152
41201,ANDAMARCA,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,4,0,17,0,7,0,11,0,2,0,41,0,41
40603,ANTEQUERA,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,3,0,8,0,0,0,2,0,2,0,15,0,15
30402,ANZALDO,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,21,0,47,0,2,0,4,0,4,0,78,0,78
20701,APOLO,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,17,0,34,0,4,0,15,0,3,0,73,0,73
51301,ARAMPAMPA,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,21,0,66,0,2,0,6,0,1,0,96,0,96
30501,ARANI,clasificacion general sistemica,enfermedades del sistema digestivo,2001-01-01,13,0,12,0,1,0,20,0,5,0,51,0,51
