codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres menores a 6 meses,dentro de establecimientos mujeres menores a 6 meses,fuera de establecimientos hombres menores a 6 meses,fuera de establecimientos mujeres menores a 6 meses,dentro de establecimientos hombres de 6 meses a 1 año,dentro de establecimientos mujeres de 6 meses a 1 año,fuera de establecimientos hombres de 6 meses a 1 año,fuera de establecimientos mujeres de 6 meses a 1 año,dentro de establecimientos hombres de 1 a 4 años,dentro de establecimientos mujeres de 1 a 4 años,fuera de establecimientos hombres de 1 a 4 años,fuera de establecimientos mujeres de 1 a 4 años,dentro de establecimientos hombres de 5 a 9 años,dentro de establecimientos mujeres de 5 a 9 años,fuera de establecimientos hombres de 5 a 9 años,fuera de establecimientos mujeres de 5 a 9 años,dentro de establecimientos hombres de 10 a 14 años,dentro de establecimientos mujeres de 10 a 14 años,fuera de establecimientos hombres de 10 a 14 años,fuera de establecimientos mujeres de 10 a 14 años,dentro de establecimientos hombres de 15 a 19 años,dentro de establecimientos mujeres de 15 a 19 años,fuera de establecimientos hombres de 15 a 19 años,fuera de establecimientos mujeres de 15 a 19 años,dentro de establecimientos hombres de 20 a 39 años,dentro de establecimientos mujeres de 20 a 39 años,fuera de establecimientos hombres de 20 a 39 años,fuera de establecimientos mujeres de 20 a 39 años,dentro de establecimientos hombres de 40 a 49 años,dentro de establecimientos mujeres de 40 a 49 años,fuera de establecimientos hombres de 40 a 49 años,fuera de establecimientos mujeres de 40 a 49 años,dentro de establecimientos hombres de 50 a 59 años,dentro de establecimientos mujeres de 50 a 59 años,fuera de establecimientos hombres de 50 a 59 años,fuera de establecimientos mujeres de 50 a 59 años,dentro de establecimientos hombres de 60 y más años,dentro de establecimientos mujeres de 60 y más años,fuera de establecimientos hombres de 60 y más años,fuera de establecimientos mujeres de 60 y más años,hombres total,mujeres total,total
40201,CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
50302,CHAQUI,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
21307,COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21306,COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20105,EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,12,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,23
40103,EL CHORO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20101,LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
71001,MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
40101,ORURO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21305,PATACAMAYA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50403,POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70601,PORTACHUELO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
50101,POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
31205,PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50402,RAVELO,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80302,SAN BORJA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
70402,SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,4,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
10101,SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60101,TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
31601,TIRAQUE (CBBA),mortalidad,muerte menor de 5 anos por otras causas,2017-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
