codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,3,0,3,0,3
71101,CONCEPCION,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,2,0,2,0,2
80202,GUAYARAMERIN,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
10502,HUACARETA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,3,0,3,0,3
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,2,0,2,0,2
10403,SOPACHUY,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
51201,UYUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-01-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-02-01,4,0,4,0,4
21002,QUIME,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-02-01,1,0,1,0,1
70303,SAN RAFAEL,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-02-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-02-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-02-01,1,0,1,0,1
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por neumonia,2002-03-01,2,0,2,0,2
