codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
20607,MAPIRI,eventos - notificacion inmediata parte i,incendio,2015-01-01,1.0,1.0,0.0,2.0
70301,SAN IGNACIO DE VELASCO,eventos - notificacion inmediata parte i,incendio,2015-02-01,1.0,0.0,0.0,1.0
90402,INGAVI (HUMAITA),eventos - notificacion inmediata parte i,incendio,2015-04-01,1.0,6.0,0.0,7.0
70301,SAN IGNACIO DE VELASCO,eventos - notificacion inmediata parte i,incendio,2015-08-01,2.0,0.0,0.0,2.0
51001,SAN PABLO DE LIPEZ,eventos - notificacion inmediata parte i,incendio,2015-08-01,1.0,2.0,1.0,4.0
60401,URIONDO (A. CONCEPCION),eventos - notificacion inmediata parte i,incendio,2015-08-01,2.0,0.0,0.0,2.0
80301,REYES,eventos - notificacion inmediata parte i,incendio,2015-09-01,1.0,7.0,0.0,8.0
70301,SAN IGNACIO DE VELASCO,eventos - notificacion inmediata parte i,incendio,2015-09-01,1.0,0.0,0.0,1.0
80301,REYES,eventos - notificacion inmediata parte i,incendio,2015-10-01,2.0,2.0,0.0,4.0
31205,PUERTO VILLARROEL,eventos - notificacion inmediata parte i,incendio,2015-11-01,1.0,7.0,2.0,10.0
