codigo_municipio,municipio,grupo,variable,mes,TOTAL
70702,CHARAGUA,eventos - notificacion inmediata parte i,incendio,2018-06-01,5.0
60101,TARIJA,eventos - notificacion inmediata parte i,incendio,2018-06-01,1.0
10401,PADILLA,eventos - notificacion inmediata parte i,incendio,2018-07-01,1.0
70501,SAN JOSE DE CHIQUITOS,eventos - notificacion inmediata parte i,incendio,2018-07-01,5.0
10302,PRESTO,eventos - notificacion inmediata parte i,incendio,2018-08-01,1.0
60201,PADCAYA,eventos - notificacion inmediata parte i,incendio,2018-09-01,2.0
70501,SAN JOSE DE CHIQUITOS,eventos - notificacion inmediata parte i,incendio,2018-09-01,10.0
10101,SUCRE,eventos - notificacion inmediata parte i,incendio,2018-09-01,2.0
71502,URUBICHA,eventos - notificacion inmediata parte i,incendio,2018-09-01,4.0
21501,IXIAMAS,eventos - notificacion inmediata parte i,incendio,2018-10-01,1.0
70103,PORONGO,eventos - notificacion inmediata parte i,incendio,2018-10-01,2.0
51402,TAHUA,eventos - notificacion inmediata parte i,incendio,2018-10-01,1.0
90102,PORVENIR,eventos - notificacion inmediata parte i,incendio,2018-12-01,1.0
