codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
30101,COCHABAMBA,sospecha diagnostica,rubeola,2002-01-01,2,4,1,2,0,9
20105,EL ALTO,sospecha diagnostica,rubeola,2002-01-01,0,1,4,6,0,11
20101,LA PAZ,sospecha diagnostica,rubeola,2002-01-01,1,1,8,3,0,13
10501,MONTEAGUDO,sospecha diagnostica,rubeola,2002-01-01,1,0,0,0,0,1
40101,ORURO,sospecha diagnostica,rubeola,2002-01-01,1,1,4,0,0,6
30901,QUILLACOLLO,sospecha diagnostica,rubeola,2002-01-01,2,0,0,0,0,2
80201,RIBERALTA,sospecha diagnostica,rubeola,2002-01-01,1,0,0,0,0,1
70302,SAN MIGUEL DE VELASCO,sospecha diagnostica,rubeola,2002-01-01,0,1,0,0,0,1
21702,SAN PEDRO DE TIQUINA,sospecha diagnostica,rubeola,2002-01-01,0,0,1,0,0,1
30902,SIPE SIPE,sospecha diagnostica,rubeola,2002-01-01,0,1,0,0,0,1
60101,TARIJA,sospecha diagnostica,rubeola,2002-01-01,1,2,2,0,0,5
30904,VINTO,sospecha diagnostica,rubeola,2002-01-01,0,2,1,0,0,3
60301,YACUIBA,sospecha diagnostica,rubeola,2002-01-01,0,1,2,0,0,3
20201,ACHACACHI,sospecha diagnostica,rubeola,2002-02-01,0,0,1,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rubeola,2002-02-01,1,1,0,1,0,3
20105,EL ALTO,sospecha diagnostica,rubeola,2002-02-01,0,0,1,0,0,1
20101,LA PAZ,sospecha diagnostica,rubeola,2002-02-01,0,0,1,2,0,3
40101,ORURO,sospecha diagnostica,rubeola,2002-02-01,0,0,1,1,0,2
30901,QUILLACOLLO,sospecha diagnostica,rubeola,2002-02-01,1,0,1,0,0,2
30904,VINTO,sospecha diagnostica,rubeola,2002-02-01,0,1,0,0,0,1
20201,ACHACACHI,sospecha diagnostica,rubeola,2002-03-01,0,0,1,1,0,2
30101,COCHABAMBA,sospecha diagnostica,rubeola,2002-03-01,1,1,0,0,0,2
40701,HUANUNI,sospecha diagnostica,rubeola,2002-03-01,0,0,1,0,0,1
20101,LA PAZ,sospecha diagnostica,rubeola,2002-03-01,1,0,0,2,0,3
