codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,8,0,8,8
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,1,4,1,4,5
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,1,3,1,3,4
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,2,0,2,2
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,6,0,6,0,6
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,9,0,9,9
20503,AUCAPATA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,2,0,2,2
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,3,0,3,3
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,11,0,11,11
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,3,0,3,3
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,5,0,5,5
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,38,0,38,38
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,3,0,3,3
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,3,3,3,3,6
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,5,0,5,5
20303,CALACOTO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
10701,CAMARGO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,4,0,4,4
70706,CAMIRI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,9,0,9,9
30701,CAPINOTA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,2,4,2,4,6
40102,CARACOLLO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,9,0,9,9
22001,CARANAVI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
60302,CARAPARI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,1,0,1,0,1
40201,CHALLAPATA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,4,0,4,4
50302,CHAQUI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,8,0,8,8
70702,CHARAGUA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,6,4,6,4,10
50202,CHAYANTA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,11,13,11,13,24
31204,CHIMORE,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,6,0,6,6
40903,CHIPAYA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
20501,CHUMA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
90101,COBIJA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,6,0,6,6
30101,COCHABAMBA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,14,13,14,13,27
30905,COLCAPIRHUA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,4,0,4,4
50901,"COLCHA ""K""",estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
31002,COLOMI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,2,0,2,2
70603,COLPA BELGICA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
50401,COLQUECHACA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,4,0,4,4
21306,COLQUENCHA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
21004,COLQUIRI,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,17,0,17,17
20304,COMANCHE,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
71301,COMARAPA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
71101,CONCEPCION,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,9,0,9,0,9
20301,CORO CORO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,7,0,7,7
40301,CORQUE,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,3,0,3,3
50601,COTAGAITA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,1,0,1,1
70704,CUEVO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,2,1,2,1,3
10902,CULPINA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,7,0,7,7
21602,CURVA,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,0,3,0,3,3
20804,DESAGUADERO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,1,1,1,1,2
20105,EL ALTO,estado nutricional en menores de 5 anos,clasificacion f,2001-01-01,7,63,7,63,70
