codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
30101,COCHABAMBA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,3,1,1,0,1,0,2,2,0,0,0,0,2,0,0,1,0,0,1,2,10,6,16
20101,LA PAZ,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,3,1,5,1,9,3,6,3,2,2,0,1,6,5,2,1,0,2,1,0,34,19,53
30903,TIQUIPAYA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
80101,TRINIDAD,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3
60202,BERMEJO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-02-01,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6
31001,SACABA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,"influenza  (irag ,iragi y eti)",2016-02-01,4,1,2,3,8,5,1,1,0,3,0,0,3,2,2,2,1,1,0,2,21,20,41
