codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-01-01,1,0,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-01-01,0,1,0,0,0,0,1
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2012-01-01,1,1,0,0,0,0,2
70103,PORONGO,sospecha diagnostica,sarampion / rubeola,2012-01-01,1,0,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-01-01,0,0,0,0,0,0,0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-01-01,1,1,0,0,0,0,2
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2012-01-01,1,1,0,0,0,0,2
60202,BERMEJO,sospecha diagnostica,sarampion / rubeola,2012-02-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-02-01,2,0,0,0,0,0,2
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-02-01,2,2,1,0,0,0,5
60601,ENTRE RIOS TRJ,sospecha diagnostica,sarampion / rubeola,2012-02-01,0,0,1,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2012-02-01,1,0,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-02-01,0,1,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-02-01,0,1,1,0,1,0,3
60301,YACUIBA,sospecha diagnostica,sarampion / rubeola,2012-02-01,0,0,2,0,0,0,2
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-03-01,3,2,0,1,0,0,6
11003,MACHARETI,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,0,3,14,20,3,40
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,0,1,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,0,1,0,0,0,1
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,1,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,0,2,1,3,0,6
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-03-01,1,0,0,0,0,0,1
70201,WARNES,sospecha diagnostica,sarampion / rubeola,2012-03-01,0,1,0,0,0,0,1
60202,BERMEJO,sospecha diagnostica,sarampion / rubeola,2012-04-01,0,0,1,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-04-01,0,1,0,0,0,0,1
60502,EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,0,0,0,0,1
11003,MACHARETI,sospecha diagnostica,sarampion / rubeola,2012-04-01,1,1,0,3,9,1,15
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-04-01,0,0,1,0,0,0,1
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-04-01,0,0,0,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,1,0,2,0,4
51501,VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,0,0,0,0,1
50802,ATOCHA,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,1,0,0,2
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-05-01,1,0,0,0,0,0,1
11003,MACHARETI,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,1,1,0,0,3
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,0,0,0,1
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,0,1,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,1,0,0,0,0,1
60201,PADCAYA,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,0,1,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,1,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-06-01,1,0,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-06-01,1,0,0,0,0,0,1
51501,VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,1,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-07-01,2,1,1,0,0,0,4
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,1,0,0,0,0,1
80101,TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,1,0,0,0,0,1
60303,VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
51501,VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,1,0,0,0,1
51201,UYUNI,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,1,0,0,0,1
51501,VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-08-01,1,0,0,0,0,0,1
10102,YOTALA,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,0,1,0,0,1
30801,CLIZA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,1,0,0,0,2
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
60302,CARAPARI,sospecha diagnostica,sarampion / rubeola,2012-10-01,2,0,0,0,0,0,2
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-10-01,2,0,0,0,0,0,2
60601,ENTRE RIOS TRJ,sospecha diagnostica,sarampion / rubeola,2012-10-01,1,2,2,0,0,0,5
80202,GUAYARAMERIN,sospecha diagnostica,sarampion / rubeola,2012-10-01,3,0,0,0,0,0,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-10-01,0,1,0,0,0,0,1
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2012-10-01,1,0,0,0,0,0,1
