codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,estado nutricional,desnutricion leve (l),2009-01-01,13,6,13,5,19,22,0,0,45,33,78
20201,ACHACACHI,estado nutricional,desnutricion leve (l),2009-01-01,8,19,16,17,15,19,0,0,39,55,94
20104,ACHOCALLA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,2,0,3,0,0,0,5,5
30201,AIQUILE,estado nutricional,desnutricion leve (l),2009-01-01,4,3,6,10,5,1,0,0,15,14,29
31303,ALALAY,estado nutricional,desnutricion leve (l),2009-01-01,2,2,2,2,3,1,0,0,7,5,12
10404,ALCALA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,3,1,6,5,0,0,10,6,16
20202,ANCORAIMES,estado nutricional,desnutricion leve (l),2009-01-01,10,5,13,6,13,13,0,0,36,24,60
41201,ANDAMARCA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,1,1,1,1,0,0,3,2,5
40603,ANTEQUERA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,1,0,0,1,0,0,2,1,3
30402,ANZALDO,estado nutricional,desnutricion leve (l),2009-01-01,6,10,21,14,7,17,0,0,34,41,75
20701,APOLO,estado nutricional,desnutricion leve (l),2009-01-01,2,4,7,11,10,8,0,0,19,23,42
51301,ARAMPAMPA,estado nutricional,desnutricion leve (l),2009-01-01,2,2,1,7,2,6,0,0,5,15,20
30501,ARANI,estado nutricional,desnutricion leve (l),2009-01-01,2,4,7,2,5,5,0,0,14,11,25
30403,ARBIETO,estado nutricional,desnutricion leve (l),2009-01-01,3,6,7,7,18,18,0,0,28,31,59
30601,ARQUE,estado nutricional,desnutricion leve (l),2009-01-01,5,11,8,10,13,5,0,0,26,26,52
71501,ASCENCION DE GUARAYOS,estado nutricional,desnutricion leve (l),2009-01-01,3,3,0,4,1,1,0,0,4,8,12
50802,ATOCHA,estado nutricional,desnutricion leve (l),2009-01-01,2,4,4,8,6,10,0,0,12,22,34
20503,AUCAPATA,estado nutricional,desnutricion leve (l),2009-01-01,0,0,2,0,1,3,0,0,3,3,6
20502,AYATA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,0,2,1,4,0,0,2,8,10
21303,AYO AYO,estado nutricional,desnutricion leve (l),2009-01-01,1,7,3,1,1,3,0,0,5,11,16
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion leve (l),2009-01-01,8,6,11,9,8,8,0,0,27,23,50
10201,AZURDUY,estado nutricional,desnutricion leve (l),2009-01-01,11,5,10,17,34,52,0,0,55,74,129
21203,BATALLAS,estado nutricional,desnutricion leve (l),2009-01-01,1,1,0,0,0,1,0,0,1,2,3
80802,BAURES,estado nutricional,desnutricion leve (l),2009-01-01,1,1,0,2,1,0,0,0,2,3,5
41202,BELEN DE ANDAMARCA,estado nutricional,desnutricion leve (l),2009-01-01,1,0,0,0,0,1,0,0,1,1,2
50104,BELEN DE URMIRI,estado nutricional,desnutricion leve (l),2009-01-01,3,1,1,4,4,6,0,0,8,11,19
90104,BELLA FLOR,estado nutricional,desnutricion leve (l),2009-01-01,0,0,0,0,1,1,0,0,1,1,2
60202,BERMEJO,estado nutricional,desnutricion leve (l),2009-01-01,3,0,4,6,4,4,0,0,11,10,21
50301,BETANZOS,estado nutricional,desnutricion leve (l),2009-01-01,12,9,19,18,13,10,0,0,44,37,81
31501,BOLIVAR,estado nutricional,desnutricion leve (l),2009-01-01,6,6,13,11,4,2,0,0,23,19,42
70707,BOYUIBE,estado nutricional,desnutricion leve (l),2009-01-01,1,3,2,1,4,1,0,0,7,5,12
70401,BUENA VISTA,estado nutricional,desnutricion leve (l),2009-01-01,1,2,3,1,7,5,0,0,11,8,19
70703,CABEZAS,estado nutricional,desnutricion leve (l),2009-01-01,2,5,6,6,16,6,0,0,24,17,41
20905,CAIROMA,estado nutricional,desnutricion leve (l),2009-01-01,3,2,2,1,1,1,0,0,6,4,10
