codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20101,LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,1.0,0.0,2.0,0.0,3.0,0.0,3.0
10501,MONTEAGUDO,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
50403,POCOATA,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70503,ROBORE,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80304,RURRENABAQUE,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
21502,SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
80101,TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2014-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
71501,ASCENCION DE GUARAYOS,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70104,LA GUARDIA,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20101,LA PAZ,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21104,PALOS BLANCOS,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80302,SAN BORJA,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80501,SAN IGNACIO,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80101,TRINIDAD,mortalidad,muerte menor de 5 anos por neumonia,2014-02-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
