codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
70401,BUENA VISTA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
10701,CAMARGO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
40302,CHOQUE COTA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
90101,COBIJA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,5,0,5,0,5
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,17,0,17,0,17
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,9,0,9,0,9
80202,GUAYARAMERIN,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
70104,LA GUARDIA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,13,0,13,0,13
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,4,0,4,0,4
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,5,0,5,0,5
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,8,0,8,0,8
90201,PUERTO RICO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
51101,PUNA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,3,0,3,0,3
31401,PUNATA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
80301,REYES,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
70503,ROBORE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
50701,SACACA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
80702,SAN RAMON,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,12,0,12,0,12
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
31601,TIRAQUE (CBBA),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
80101,TRINIDAD,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
51201,UYUNI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
51501,VILLAZON,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,2,0,2,0,2
50602,VITICHI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-01-01,1,0,1,0,1
30201,AIQUILE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,2,0,2,0,2
51301,ARAMPAMPA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
60202,BERMEJO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,3,0,3,0,3
50702,CARIPUYO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,11,0,11,0,11
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,9,0,9,0,9
71503,EL PUENTE(STC),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
10703,INCAHUASI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,6,0,6,0,6
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,11,0,11,0,11
10401,PADILLA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,3,0,3,0,3
71402,PUERTO QUIJARRO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
80304,RURRENABAQUE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
50701,SACACA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,2,0,2,0,2
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,9,0,9,0,9
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,3,0,3,0,3
70801,VALLEGRANDE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-02-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
60202,BERMEJO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70706,CAMIRI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70702,CHARAGUA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,10,0,10,0,10
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,7,0,7,0,7
10703,INCAHUASI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70104,LA GUARDIA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,12,0,12,0,12
31301,MIZQUE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
10501,MONTEAGUDO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
10401,PADILLA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
70502,PAILON,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,6,0,6,0,6
80302,SAN BORJA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70402,SAN CARLOS,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,3,0,3,0,3
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,6,0,6,0,6
50303,TACOBAMBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
10601,TARABUCO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
10202,TARVITA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
31601,TIRAQUE (CBBA),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
50502,TORO TORO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
80101,TRINIDAD,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,4,0,4,0,4
50801,TUPIZA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
51501,VILLAZON,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,2,0,2,0,2
60301,YACUIBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
50103,YOCALLA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-03-01,1,0,1,0,1
80802,BAURES,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,1,0,1,0,1
50702,CARIPUYO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,9,0,9,0,9
50401,COLQUECHACA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,1,0,1,0,1
71301,COMARAPA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,1,0,1,0,1
10902,CULPINA,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte rn menor de 7 dias,2003-04-01,3,0,3,0,3
