codigo_municipio,municipio,grupo,variable,mes,TOTAL-H,TOTAL-M,TOTAL
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
30403,ARBIETO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,3,0,3
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
40201,CHALLAPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
90101,COBIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,23,0,23
50401,COLQUECHACA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,3,0,3
71101,CONCEPCION,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,3,0,3
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
70705,GUTIERREZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
10703,INCAHUASI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,28,0,28
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,4,0,4
70803,MORO MORO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
50404,OCURI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
40101,ORURO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
31202,POJO (CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
40601,POOPO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,4,0,4
20401,PUERTO ACOSTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
71401,PUERTO SUAREZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,3,0,3
51101,PUNA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
31403,SAN BENITO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,6,0,6
80302,SAN BORJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
71104,SAN JULIAN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,11,0,11
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,59,0,59
70602,SANTA ROSA DEL SARA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,4,0,4
31404,TACACHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
31101,TAPACARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,2,0,2
10601,TARABUCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
30903,TIQUIPAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,10,0,10
30803,TOLATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
51202,TOMAVE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
60401,URIONDO (A. CONCEPCION),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,4,0,4
50602,VITICHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-01-01,1,0,1
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
71501,ASCENCION DE GUARAYOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,13,0,13
10701,CAMARGO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
70706,CAMIRI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
30701,CAPINOTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
70702,CHARAGUA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,3,0,3
90101,COBIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,4,0,4
50901,"COLCHA ""K""",tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
40701,HUANUNI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
21005,ICHOCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,44,0,44
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,4,0,4
70202,OKINAWA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,3,0,3
40101,ORURO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
31202,POJO (CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,4,0,4
20401,PUERTO ACOSTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
20403,PUERTO CARABUCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,4,0,4
71402,PUERTO QUIJARRO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
51101,PUNA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,3,0,3
80302,SAN BORJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
71104,SAN JULIAN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,59,0,59
30902,SIPE SIPE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
30401,TARATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
30903,TIQUIPAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,7,0,7
51202,TOMAVE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
10402,TOMINA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
50801,TUPIZA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,2,0,2
50201,UNCIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,22,0,22
60401,URIONDO (A. CONCEPCION),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,3,0,3
10801,VILLA SERRANO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-02-01,1,0,1
30402,ANZALDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,2,0,2
30403,ARBIETO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,11,0,11
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,4,0,4
70706,CAMIRI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,5,0,5
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,1,0,1
90101,COBIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,17,0,17
40902,COIPASA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2001-03-01,1,0,1
