codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 9 años,de 10 a 20 años,de 21 a 59 años,de 60 y más años,total
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-01-01,0,0,0,0,2,1,3
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2013-01-01,9,3,1,0,3,9,25
20101,LA PAZ,sospecha diagnostica,influenza / pandemica,2013-01-01,0,0,0,1,0,0,1
40101,ORURO,sospecha diagnostica,influenza / pandemica,2013-01-01,0,0,0,0,1,1,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-01-01,8,12,5,6,12,7,50
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2013-01-01,0,0,0,0,0,2,2
31003,VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2013-01-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-02-01,0,0,0,1,2,0,3
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2013-02-01,7,8,1,2,2,5,25
40101,ORURO,sospecha diagnostica,influenza / pandemica,2013-02-01,0,0,0,0,2,1,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-02-01,12,7,0,5,8,0,32
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2013-02-01,0,0,0,0,0,1,1
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2013-02-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-03-01,0,1,2,0,2,0,5
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2013-03-01,23,22,0,2,3,9,59
20101,LA PAZ,sospecha diagnostica,influenza / pandemica,2013-03-01,0,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-03-01,30,25,3,4,5,3,70
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2013-03-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-04-01,1,2,0,4,4,0,11
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2013-04-01,42,28,4,0,6,6,86
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2013-04-01,0,0,0,0,0,1,1
