codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
30201,AIQUILE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,1,0,0,1,1,2
50802,ATOCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,0,0,1,0,1
21303,AYO AYO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,3,1,3,4
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
10201,AZURDUY,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,4,0,4,4
50301,BETANZOS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
90103,BOLPEBRA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
70707,BOYUIBE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,1,0,1,1,2
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
20303,CALACOTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
21304,CALAMARCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
70706,CAMIRI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,4,0,0,0,4,4
40102,CARACOLLO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,3,0,0,2,3,2,5
71403,CARMEN RIVERO TORREZ,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,8,2,8,10
70702,CHARAGUA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,1,0,2,0,2
31204,CHIMORE,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,3,1,3,2,6,8
90101,COBIJA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,1,0,0,2,1,3
30101,COCHABAMBA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,41,31,4,6,45,37,82
21307,COLLANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
31002,COLOMI,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,2,3,2,5
70603,COLPA BELGICA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,2,3,2,4,6
21306,COLQUENCHA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
71101,CONCEPCION,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,0,2,0,2
21701,COPACABANA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,1,3,1,3,2,5
20301,CORO CORO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,3,0,3,0,3
50601,COTAGAITA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,1,0,1,1
70102,COTOCA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,1,0,3,1,4,1,5
10902,CULPINA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,0,2,0,2,2
40401,CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,21,9,6,11,27,20,47
71503,EL PUENTE(STC),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
60502,EL PUENTE(TJA),mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
70105,EL TORNO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,2,2,2,2,4
41101,EUCALIPTUS,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,2,1,2,3
71004,FERNANDEZ ALONSO,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,0,1,0,1
71002,GENERAL SAAVEDRA,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,0,1,1,1,1,2
20602,GUANAY,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,0,2,1,1,1,3,4
80202,GUAYARAMERIN,mortalidad institucional,otras muertes en mayores de 5 anos,2008-01-01,2,0,3,0,5,0,5
