codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-05-01,4,0,4,0,4
80701,SAN JOAQUIN,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la nina,2001-05-01,5,0,5,0,5
80702,SAN RAMON,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
10301,ZUDAÑEZ,violencia intrafamiliar,violencia contra la nina,2001-05-01,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
70703,CABEZAS,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la nina,2001-06-01,7,0,7,0,7
31002,COLOMI,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-06-01,4,0,4,0,4
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la nina,2001-06-01,2,0,2,0,2
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-06-01,6,0,6,0,6
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-06-01,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
20803,TIAWANACU,violencia intrafamiliar,violencia contra la nina,2001-06-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la nina,2001-06-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la nina,2001-07-01,5,0,5,0,5
22001,CARANAVI,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
20802,GUAQUI,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la nina,2001-07-01,3,0,3,0,3
10401,PADILLA,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la nina,2001-07-01,8,0,8,0,8
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-07-01,4,0,4,0,4
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-07-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la nina,2001-07-01,6,0,6,0,6
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la nina,2001-07-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la nina,2001-08-01,2,0,2,0,2
50302,CHAQUI,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
20301,CORO CORO,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
21401,COROICO,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
70102,COTOCA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-08-01,4,0,4,0,4
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
10304,ICLA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-08-01,5,0,5,0,5
21202,LAJA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la nina,2001-08-01,2,0,2,0,2
10401,PADILLA,violencia intrafamiliar,violencia contra la nina,2001-08-01,2,0,2,0,2
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-08-01,3,0,3,0,3
80201,RIBERALTA,violencia intrafamiliar,violencia contra la nina,2001-08-01,4,0,4,0,4
80302,SAN BORJA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-08-01,3,0,3,0,3
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
80401,SANTA ANA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la nina,2001-08-01,2,0,2,0,2
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra la nina,2001-08-01,8,0,8,0,8
50801,TUPIZA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la nina,2001-08-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la nina,2001-09-01,4,0,4,0,4
31002,COLOMI,violencia intrafamiliar,violencia contra la nina,2001-09-01,4,0,4,0,4
70704,CUEVO,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-09-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la nina,2001-09-01,4,0,4,0,4
30302,MOROCHATA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
21305,PATACAMAYA,violencia intrafamiliar,violencia contra la nina,2001-09-01,2,0,2,0,2
50101,POTOSI,violencia intrafamiliar,violencia contra la nina,2001-09-01,2,0,2,0,2
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-09-01,4,0,4,0,4
80201,RIBERALTA,violencia intrafamiliar,violencia contra la nina,2001-09-01,6,0,6,0,6
21502,SAN BUENA VENTURA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-09-01,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la nina,2001-09-01,6,0,6,0,6
50102,TINGUIPAYA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
31201,TOTORA(CBBA),violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
80101,TRINIDAD,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra la nina,2001-09-01,3,0,3,0,3
20801,VIACHA,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la nina,2001-09-01,3,0,3,0,3
70403,YAPACANI,violencia intrafamiliar,violencia contra la nina,2001-09-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la nina,2001-10-01,4,0,4,0,4
31002,COLOMI,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-10-01,4,0,4,0,4
20602,GUANAY,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-10-01,6,0,6,0,6
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la nina,2001-10-01,5,0,5,0,5
21802,PAPEL PAMPA,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la nina,2001-10-01,3,0,3,0,3
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-10-01,5,0,5,0,5
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la nina,2001-10-01,2,0,2,0,2
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la nina,2001-10-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
40402,TURCO,violencia intrafamiliar,violencia contra la nina,2001-10-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la nina,2001-10-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la nina,2001-11-01,3,0,3,0,3
21203,BATALLAS,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
60302,CARAPARI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la nina,2001-11-01,7,0,7,0,7
31002,COLOMI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-11-01,3,0,3,0,3
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra la nina,2001-11-01,2,0,2,0,2
10502,HUACARETA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-11-01,3,0,3,0,3
21202,LAJA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
20402,MOCOMOCO,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
70502,PAILON,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
50403,POCOATA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
21201,PUCARANI,violencia intrafamiliar,violencia contra la nina,2001-11-01,2,0,2,0,2
31401,PUNATA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-11-01,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la nina,2001-11-01,2,0,2,0,2
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la nina,2001-11-01,3,0,3,0,3
31101,TAPACARI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-11-01,6,0,6,0,6
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la nina,2001-11-01,3,0,3,0,3
50801,TUPIZA,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la nina,2001-11-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la nina,2001-12-01,11,0,11,0,11
21202,LAJA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
71003,MINEROS,violencia intrafamiliar,violencia contra la nina,2001-12-01,2,0,2,0,2
71001,MONTERO,violencia intrafamiliar,violencia contra la nina,2001-12-01,4,0,4,0,4
70202,OKINAWA,violencia intrafamiliar,violencia contra la nina,2001-12-01,2,0,2,0,2
40602,PAZÑA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la nina,2001-12-01,4,0,4,0,4
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la nina,2001-12-01,3,0,3,0,3
20601,SORATA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
30602,TACOPAYA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
30502,VACAS,violencia intrafamiliar,violencia contra la nina,2001-12-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la nina,2001-12-01,2,0,2,0,2
