codigo_municipio,municipio,grupo,variable,mes,cantidad,total
20201,ACHACACHI,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,6,6
60202,BERMEJO,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,4,4
50301,BETANZOS,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,6,6
70707,BOYUIBE,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,2,2
10701,CAMARGO,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,2,2
70706,CAMIRI,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,7,7
60302,CARAPARI,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,2,2
40201,CHALLAPATA,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,5,5
30101,COCHABAMBA,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,242,242
30905,COLCAPIRHUA,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,1,1
20105,EL ALTO,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,128,128
60601,ENTRE RIOS,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,4,4
41101,EUCALIPTUS,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,2,2
20602,GUANAY,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,1,1
80202,GUAYARAMERIN,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,14,14
10304,ICLA,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,1,1
70104,LA GUARDIA,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,5,5
20101,LA PAZ,sospecha diagnostica,numero de personas mordidas por can sospechoso de rabia,2004-01-01,413,413
