codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
30101,COCHABAMBA,sospecha diagnostica,rabia humana,2005-01-01,0.0,0.0,1.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,rabia humana,2005-02-01,0.0,1.0,0.0,0.0,0.0,1.0
80302,SAN BORJA,sospecha diagnostica,rabia humana,2005-03-01,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,rabia humana,2005-03-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,rabia humana,2005-05-01,0.0,0.0,1.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,rabia humana,2005-05-01,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,rabia humana,2005-06-01,0.0,0.0,1.0,0.0,0.0,1.0
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,rabia humana,2005-06-01,0.0,0.0,0.0,2.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,rabia humana,2005-07-01,0.0,0.0,0.0,1.0,0.0,1.0
80302,SAN BORJA,sospecha diagnostica,rabia humana,2005-08-01,0.0,0.0,0.0,1.0,0.0,1.0
40101,ORURO,sospecha diagnostica,rabia humana,2005-09-01,0.0,0.0,1.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,rabia humana,2005-10-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,rabia humana,2005-11-01,0.0,0.0,0.0,0.0,1.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,rabia humana,2005-12-01,0.0,0.0,0.0,0.0,4.0,4.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,rabia humana,2005-12-01,0.0,0.0,0.0,1.0,0.0,1.0
