codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20201,ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
41201,ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
70706,CAMIRI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,3,0,0,1,3,4
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,1,0,0,0,1,1
40201,CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,1,0,1,1,2,3
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,3,8,1,1,4,9,13
31002,COLOMI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,7,3,7,5,14,8,22
70705,GUTIERREZ,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
40701,HUANUNI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-01-01,22,16,3,2,25,18,43
50203,LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,1,1,1,2
30302,MOROCHATA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,7,7,0,0,7,7,14
70502,PAILON,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,1,0,0,1,1,2
30901,QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,1,0,0,0,1,1
80701,SAN JOAQUIN,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,4,3,0,0,4,3,7
10403,SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-01-01,6,3,0,0,6,3,9
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,2,1,1,0,3,1,4
50502,TORO TORO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,2,0,2,2
51501,VILLAZON,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
20903,YACO,mortalidad institucional,muerte menor de 1 ano,2008-01-01,0,0,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-01-01,1,0,0,0,1,0,1
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
70703,CABEZAS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1,0,0,0,1,0,1
70706,CAMIRI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,2,1,1,0,3,1,4
30701,CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,1,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,1,0,0,0,1,1
70603,COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
21701,COPACABANA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,4,7,2,3,6,10,16
21501,IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,1,0,0,0,1,1
70104,LA GUARDIA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,2,0,2,0,2
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-02-01,16,9,1,0,17,9,26
51401,LLICA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,0,2,0,2,2
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6,1,0,0,6,1,7
70502,PAILON,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,2,0,0,0,2,2
31203,POCONA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-02-01,4,0,0,0,4,0,4
70402,SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,5,1,0,0,5,1,6
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6,3,0,0,6,3,9
20601,SORATA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,1,0,1,0,1
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2008-02-01,6,1,0,0,6,1,7
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,3,1,3,1,4
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1,2,0,1,1,3,4
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,0,0,1,0,1,1
41502,TODOS SANTOS,mortalidad institucional,muerte menor de 1 ano,2008-02-01,0,1,0,0,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad institucional,muerte menor de 1 ano,2008-02-01,1,0,0,0,1,0,1
51302,ACACIO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
41201,ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,2,1,0,1,2,3
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
21902,CATACORA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1,2,0,1,1,3,4
40301,CORQUE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,10,2,1,5,11,7,18
20806,JESUS DE MACHACA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
21105,LA ASUNTA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2008-03-01,8,9,0,0,8,9,17
50203,LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,1,1,1,2
20402,MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,0,1,0,1,1
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
50404,OCURI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1,1,0,0,1,1,2
40101,ORURO,mortalidad institucional,muerte menor de 1 ano,2008-03-01,9,2,1,1,10,3,13
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,1,0,0,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
70902,PAMPA GRANDE,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
40602,PAZÑA,mortalidad institucional,muerte menor de 1 ano,2008-03-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2008-03-01,3,2,0,0,3,2,5
