codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
90103,BOLPEBRA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
70401,BUENA VISTA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,0,0,0,0,4,4,8
70706,CAMIRI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
60302,CARAPARI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70702,CHARAGUA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31204,CHIMORE,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
90101,COBIJA,sospecha diagnostica,chikungunya,2016-01-01,0,2,1,0,3,6,12,8,8,11,6,5,20,53,4,16,6,10,5,15,65,126,191
30101,COCHABAMBA,sospecha diagnostica,chikungunya,2016-01-01,0,0,1,0,2,1,0,2,7,2,4,3,10,18,10,3,3,13,3,5,40,47,87
70704,CUEVO,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
70105,EL TORNO,sospecha diagnostica,chikungunya,2016-01-01,1,0,1,0,2,2,3,4,3,3,4,9,15,16,2,6,2,5,2,0,35,45,80
90203,FILADELFIA,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,1,0,0,0,0,2,6,8
70104,LA GUARDIA,sospecha diagnostica,chikungunya,2016-01-01,0,1,0,0,4,10,5,6,3,8,3,9,4,22,2,6,0,1,1,2,22,65,87
20101,LA PAZ,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
11003,MACHARETI,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,0,0,1,2,1,0,3,4,0,0,0,0,0,0,5,6,11
71001,MONTERO,sospecha diagnostica,chikungunya,2016-01-01,1,0,0,0,2,1,1,0,2,1,0,4,8,9,0,4,1,2,2,0,17,21,38
90102,PORVENIR,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,1,0,1,2,1,0,2,0,1,0,0,0,0,3,6,9
90201,PUERTO RICO,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,0,0,1,0,1,0,1,2,3,2,1,0,0,0,0,0,7,4,11
31205,PUERTO VILLARROEL,sospecha diagnostica,chikungunya,2016-01-01,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,3,5
