codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
20201,ACHACACHI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60202,BERMEJO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
70707,BOYUIBE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,8
30701,CAPINOTA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70702,CHARAGUA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
31204,CHIMORE,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,18,6,8,4,3,1,1,1,0,5,0,0,1,0,0,0,31,17,48
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70603,COLPA BELGICA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3
71101,CONCEPCION,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
31206,ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,3,5,8
71002,GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2020-01-01,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,9
