codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
51301,ARAMPAMPA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
50401,COLQUECHACA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
50203,LLALLAGUA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,2,0,2,0,2
10103,POROMA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
51501,VILLAZON,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-01-01,1,0,1,0,1
30701,CAPINOTA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-02-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-02-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-02-01,1,0,1,0,1
51101,PUNA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-02-01,1,0,1,0,1
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-02-01,2,0,2,0,2
10701,CAMARGO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-03-01,1,0,1,0,1
20301,CORO CORO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-03-01,1,0,1,0,1
10902,CULPINA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-03-01,1,0,1,0,1
50203,LLALLAGUA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-03-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-03-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-04-01,1,0,1,0,1
80701,SAN JOAQUIN,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-04-01,1,0,1,0,1
80702,SAN RAMON,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-04-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-04-01,1,0,1,0,1
80101,TRINIDAD,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-04-01,1,0,1,0,1
10701,CAMARGO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
21401,COROICO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
20601,SORATA,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,2,0,2,0,2
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte materna,2003-05-01,1,0,1,0,1
