codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 9 años,de 10 a 20 años,de 21 a 59 años,de 60 y más años,total
31303,ALALAY,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-01-01,0,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-01-01,1,3,0,0,0,0,4
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,3,0,3
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-01-01,6,10,2,2,12,2,34
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,1,0,1
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,8,1,9
31003,VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2014-01-01,0,0,0,0,0,0,0
31303,ALALAY,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-02-01,1,0,0,0,2,3,6
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,0,0,0,0
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,1,1,2,4
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-02-01,4,8,3,3,5,1,24
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,0,0,2,2
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-02-01,1,1,0,1,1,0,4
31302,VILA VILA,sospecha diagnostica,influenza / pandemica,2014-02-01,0,0,0,0,0,0,0
31303,ALALAY,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-03-01,0,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-03-01,4,7,0,0,1,4,16
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,0,0,0,0
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,2,2,0,4
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-03-01,18,19,8,7,7,0,59
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,0,1,2,3
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,0,1,0,1
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-03-01,2,0,0,0,0,0,2
31302,VILA VILA,sospecha diagnostica,influenza / pandemica,2014-03-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-04-01,0,1,0,1,1,0,3
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-04-01,21,20,1,1,5,10,58
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,1,0,1
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-04-01,30,38,5,6,17,2,98
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,4,1,5
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,0,1,1
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,1,4,0,5
31302,VILA VILA,sospecha diagnostica,influenza / pandemica,2014-04-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-05-01,1,1,1,0,0,1,4
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-05-01,16,14,1,0,2,6,39
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,0,2,1,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-05-01,26,50,11,22,74,4,187
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,1,4,0,5
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,0,0,1,1
31601,TIRAQUE (CBBA),sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,0,0,0,0
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-05-01,10,5,0,1,3,0,19
31003,VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2014-05-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-06-01,1,2,0,1,7,7,18
70102,COTOCA,sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,0,1,1,2
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-06-01,11,17,4,3,2,6,43
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,1,4,0,5
70103,PORONGO,sospecha diagnostica,influenza / pandemica,2014-06-01,0,1,1,0,0,0,2
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-06-01,1,3,2,4,6,0,16
60501,SAN LORENZO(TJA),sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,0,1,0,1
80401,SANTA ANA,sospecha diagnostica,influenza / pandemica,2014-06-01,1,0,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-06-01,39,51,16,33,89,16,244
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-06-01,3,3,3,7,41,3,60
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-06-01,3,1,2,4,0,1,11
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,influenza / pandemica,2014-06-01,0,2,1,0,0,0,3
31302,VILA VILA,sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2014-06-01,0,0,0,0,0,0,0
70706,CAMIRI,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,2,0,2
90101,COBIJA,sospecha diagnostica,influenza / pandemica,2014-07-01,2,6,0,1,0,0,9
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-07-01,6,9,1,7,40,13,76
70102,COTOCA,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,1,1,3,0,5
31405,CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,0,0
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2014-07-01,9,11,2,2,9,13,46
70105,EL TORNO,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,1,0,1
31301,MIZQUE,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,1,2,3
70502,PAILON,sospecha diagnostica,influenza / pandemica,2014-07-01,1,0,0,0,1,0,2
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,1,0,2,5,8
31401,PUNATA,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2014-07-01,41,42,22,33,125,35,298
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2014-07-01,1,20,7,11,100,16,155
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2014-07-01,0,1,0,0,2,1,4
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2014-07-01,4,0,0,0,3,3,10
70801,VALLEGRANDE,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,1,1
31302,VILA VILA,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,0,0
51501,VILLAZON,sospecha diagnostica,influenza / pandemica,2014-07-01,0,0,0,0,0,1,1
70706,CAMIRI,sospecha diagnostica,influenza / pandemica,2014-08-01,0,0,0,0,2,0,2
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2014-08-01,5,14,5,9,50,16,99
31405,CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,influenza / pandemica,2014-08-01,0,0,0,0,0,0,0
