codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
51302,ACACIO,estado nutricional,sobrepeso (s),2010-01-01,2,3,0,1,0,0,0,0,2,4,6
20201,ACHACACHI,estado nutricional,sobrepeso (s),2010-01-01,4,5,4,4,3,2,0,0,11,11,22
20104,ACHOCALLA,estado nutricional,sobrepeso (s),2010-01-01,3,5,0,1,0,0,2,0,5,6,11
30201,AIQUILE,estado nutricional,sobrepeso (s),2010-01-01,16,16,12,16,17,26,53,0,98,58,156
31303,ALALAY,estado nutricional,sobrepeso (s),2010-01-01,1,1,0,0,2,0,0,0,3,1,4
10404,ALCALA,estado nutricional,sobrepeso (s),2010-01-01,2,4,3,5,9,14,0,0,14,23,37
22002,ALTO BENI,estado nutricional,sobrepeso (s),2010-01-01,5,3,2,0,4,5,5,0,16,8,24
20202,ANCORAIMES,estado nutricional,sobrepeso (s),2010-01-01,5,3,3,1,2,7,0,0,10,11,21
41201,ANDAMARCA,estado nutricional,sobrepeso (s),2010-01-01,1,0,0,0,1,1,0,0,2,1,3
40603,ANTEQUERA,estado nutricional,sobrepeso (s),2010-01-01,1,0,0,0,0,2,0,0,1,2,3
30402,ANZALDO,estado nutricional,sobrepeso (s),2010-01-01,1,0,0,0,1,0,0,0,2,0,2
20701,APOLO,estado nutricional,sobrepeso (s),2010-01-01,4,8,2,1,4,4,20,0,30,13,43
51301,ARAMPAMPA,estado nutricional,sobrepeso (s),2010-01-01,0,5,1,1,5,2,0,0,6,8,14
30501,ARANI,estado nutricional,sobrepeso (s),2010-01-01,3,2,0,0,0,1,10,0,13,3,16
30403,ARBIETO,estado nutricional,sobrepeso (s),2010-01-01,1,2,2,1,2,0,0,0,5,3,8
30601,ARQUE,estado nutricional,sobrepeso (s),2010-01-01,9,14,5,6,4,5,9,0,27,25,52
50802,ATOCHA,estado nutricional,sobrepeso (s),2010-01-01,4,0,3,1,1,2,3,0,11,3,14
20503,AUCAPATA,estado nutricional,sobrepeso (s),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
20502,AYATA,estado nutricional,sobrepeso (s),2010-01-01,0,0,0,1,0,0,1,0,1,1,2
21303,AYO AYO,estado nutricional,sobrepeso (s),2010-01-01,2,0,0,0,0,0,4,0,6,0,6
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,sobrepeso (s),2010-01-01,5,8,4,2,1,1,1,0,11,11,22
10201,AZURDUY,estado nutricional,sobrepeso (s),2010-01-01,3,7,3,1,2,4,0,0,8,12,20
21203,BATALLAS,estado nutricional,sobrepeso (s),2010-01-01,1,3,0,1,1,1,7,0,9,5,14
80802,BAURES,estado nutricional,sobrepeso (s),2010-01-01,4,0,1,0,1,0,0,0,6,0,6
41202,BELEN DE ANDAMARCA,estado nutricional,sobrepeso (s),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
90104,BELLA FLOR,estado nutricional,sobrepeso (s),2010-01-01,2,2,5,4,11,7,0,0,18,13,31
60202,BERMEJO,estado nutricional,sobrepeso (s),2010-01-01,33,36,8,8,8,7,16,0,65,51,116
50301,BETANZOS,estado nutricional,sobrepeso (s),2010-01-01,10,6,1,3,8,5,10,0,29,14,43
31501,BOLIVAR,estado nutricional,sobrepeso (s),2010-01-01,1,4,0,1,0,0,0,0,1,5,6
90103,BOLPEBRA,estado nutricional,sobrepeso (s),2010-01-01,2,3,0,2,0,0,0,0,2,5,7
70707,BOYUIBE,estado nutricional,sobrepeso (s),2010-01-01,1,1,0,0,0,1,0,0,1,2,3
70401,BUENA VISTA,estado nutricional,sobrepeso (s),2010-01-01,3,6,1,1,4,2,0,0,8,9,17
70703,CABEZAS,estado nutricional,sobrepeso (s),2010-01-01,6,6,2,1,0,0,0,0,8,7,15
20905,CAIROMA,estado nutricional,sobrepeso (s),2010-01-01,3,2,1,3,2,1,13,0,19,6,25
21003,CAJUATA,estado nutricional,sobrepeso (s),2010-01-01,2,2,1,2,0,0,0,0,3,4,7
20303,CALACOTO,estado nutricional,sobrepeso (s),2010-01-01,2,4,5,5,4,0,0,0,11,9,20
21304,CALAMARCA,estado nutricional,sobrepeso (s),2010-01-01,3,4,1,3,3,1,1,0,8,8,16
10701,CAMARGO,estado nutricional,sobrepeso (s),2010-01-01,11,11,5,7,7,7,1,0,24,25,49
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,sobrepeso (s),2010-01-01,4,3,1,3,1,4,0,0,6,10,16
70706,CAMIRI,estado nutricional,sobrepeso (s),2010-01-01,19,15,2,7,14,3,12,0,47,25,72
30701,CAPINOTA,estado nutricional,sobrepeso (s),2010-01-01,3,3,2,2,2,1,0,0,7,6,13
20302,CAQUIAVIRI,estado nutricional,sobrepeso (s),2010-01-01,1,2,0,2,2,0,2,0,5,4,9
40102,CARACOLLO,estado nutricional,sobrepeso (s),2010-01-01,3,2,1,2,0,1,50,0,54,5,59
22001,CARANAVI,estado nutricional,sobrepeso (s),2010-01-01,29,27,15,20,26,25,11,0,81,72,153
60302,CARAPARI,estado nutricional,sobrepeso (s),2010-01-01,16,13,11,8,5,6,2,0,34,27,61
50702,CARIPUYO,estado nutricional,sobrepeso (s),2010-01-01,7,4,3,0,5,2,0,0,15,6,21
71403,CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2010-01-01,2,0,1,1,0,0,0,0,3,1,4
40201,CHALLAPATA,estado nutricional,sobrepeso (s),2010-01-01,0,2,0,1,1,0,13,0,14,3,17
50302,CHAQUI,estado nutricional,sobrepeso (s),2010-01-01,1,2,1,0,1,1,3,0,6,3,9
70702,CHARAGUA,estado nutricional,sobrepeso (s),2010-01-01,34,27,9,21,9,18,0,0,52,66,118
20305,CHARAÑA,estado nutricional,sobrepeso (s),2010-01-01,0,0,0,0,0,0,2,0,2,0,2
50202,CHAYANTA,estado nutricional,sobrepeso (s),2010-01-01,12,7,3,5,2,8,0,0,17,20,37
31204,CHIMORE,estado nutricional,sobrepeso (s),2010-01-01,5,1,2,4,9,3,68,0,84,8,92
40903,CHIPAYA,estado nutricional,sobrepeso (s),2010-01-01,0,0,0,0,0,0,4,0,4,0,4
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2010-01-01,0,1,0,0,1,0,0,0,1,1,2
20501,CHUMA,estado nutricional,sobrepeso (s),2010-01-01,5,3,1,2,3,5,1,0,10,10,20
50204,CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,sobrepeso (s),2010-01-01,6,1,0,0,2,3,0,0,8,4,12
51103,CKOCHAS,estado nutricional,sobrepeso (s),2010-01-01,17,12,8,4,14,10,0,0,39,26,65
30801,CLIZA,estado nutricional,sobrepeso (s),2010-01-01,17,5,10,5,8,7,2,0,37,17,54
90101,COBIJA,estado nutricional,sobrepeso (s),2010-01-01,6,5,1,3,4,2,34,0,45,10,55
30303,COCAPATA,estado nutricional,sobrepeso (s),2010-01-01,10,6,7,6,6,7,0,0,23,19,42
30101,COCHABAMBA,estado nutricional,sobrepeso (s),2010-01-01,137,97,29,26,49,28,364,0,579,151,730
30905,COLCAPIRHUA,estado nutricional,sobrepeso (s),2010-01-01,3,8,3,1,4,2,0,0,10,11,21
50901,"COLCHA ""K""",estado nutricional,sobrepeso (s),2010-01-01,4,0,1,4,1,3,0,0,6,7,13
21307,COLLANA,estado nutricional,sobrepeso (s),2010-01-01,0,0,0,0,0,0,3,0,3,0,3
31002,COLOMI,estado nutricional,sobrepeso (s),2010-01-01,3,3,2,2,0,1,17,0,22,6,28
70603,COLPA BELGICA,estado nutricional,sobrepeso (s),2010-01-01,3,2,0,2,3,1,8,0,14,5,19
50401,COLQUECHACA,estado nutricional,sobrepeso (s),2010-01-01,12,25,9,9,3,4,1,0,25,38,63
21306,COLQUENCHA,estado nutricional,sobrepeso (s),2010-01-01,9,5,2,4,2,1,5,0,18,10,28
21004,COLQUIRI,estado nutricional,sobrepeso (s),2010-01-01,6,7,3,2,4,4,0,0,13,13,26
20304,COMANCHE,estado nutricional,sobrepeso (s),2010-01-01,0,2,0,0,0,0,1,0,1,2,3
71301,COMARAPA,estado nutricional,sobrepeso (s),2010-01-01,2,5,2,3,3,5,1,0,8,13,21
21701,COPACABANA,estado nutricional,sobrepeso (s),2010-01-01,2,2,0,1,5,2,3,0,10,5,15
21402,CORIPATA,estado nutricional,sobrepeso (s),2010-01-01,1,3,2,6,0,1,23,0,26,10,36
20301,CORO CORO,estado nutricional,sobrepeso (s),2010-01-01,0,1,0,1,0,1,1,0,1,3,4
21401,COROICO,estado nutricional,sobrepeso (s),2010-01-01,5,3,2,1,1,2,0,0,8,6,14
40301,CORQUE,estado nutricional,sobrepeso (s),2010-01-01,2,0,1,0,1,0,0,0,4,0,4
50601,COTAGAITA,estado nutricional,sobrepeso (s),2010-01-01,8,6,1,4,11,7,0,0,20,17,37
70102,COTOCA,estado nutricional,sobrepeso (s),2010-01-01,11,7,5,4,9,3,23,0,48,14,62
71106,CUATRO CAÑADAS,estado nutricional,sobrepeso (s),2010-01-01,11,9,2,1,7,7,0,0,20,17,37
70704,CUEVO,estado nutricional,sobrepeso (s),2010-01-01,6,2,3,0,2,2,0,0,11,4,15
10902,CULPINA,estado nutricional,sobrepeso (s),2010-01-01,12,8,4,2,1,3,0,0,17,13,30
40401,CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
21602,CURVA,estado nutricional,sobrepeso (s),2010-01-01,1,1,1,2,1,4,0,0,3,7,10
20804,DESAGUADERO,estado nutricional,sobrepeso (s),2010-01-01,2,0,2,0,1,2,3,0,8,2,10
20105,EL ALTO,estado nutricional,sobrepeso (s),2010-01-01,167,102,59,37,29,37,606,0,861,176,1037
40103,EL CHORO,estado nutricional,sobrepeso (s),2010-01-01,1,1,0,0,1,0,0,0,2,1,3
71503,EL PUENTE(STC),estado nutricional,sobrepeso (s),2010-01-01,8,3,2,3,2,1,0,0,12,7,19
60502,EL PUENTE(TJA),estado nutricional,sobrepeso (s),2010-01-01,2,1,1,0,0,0,4,0,7,1,8
70105,EL TORNO,estado nutricional,sobrepeso (s),2010-01-01,34,30,31,17,14,13,2,0,81,60,141
10405,EL VILLAR,estado nutricional,sobrepeso (s),2010-01-01,14,11,5,8,4,13,3,0,26,32,58
60601,ENTRE RIOS TRJ,estado nutricional,sobrepeso (s),2010-01-01,16,6,18,13,7,4,11,0,52,23,75
31206,ENTRE RIOS CBBA,estado nutricional,sobrepeso (s),2010-01-01,9,12,2,3,1,0,26,0,38,15,53
20405,ESCOMA,estado nutricional,sobrepeso (s),2010-01-01,5,3,4,2,8,5,0,0,17,10,27
41101,EUCALIPTUS,estado nutricional,sobrepeso (s),2010-01-01,2,2,0,0,1,0,4,0,7,2,9
80402,EXALTACION,estado nutricional,sobrepeso (s),2010-01-01,0,0,1,0,0,1,0,0,1,1,2
71004,FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2010-01-01,8,3,4,2,7,2,3,0,22,7,29
90203,FILADELFIA,estado nutricional,sobrepeso (s),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2010-01-01,13,9,9,4,17,7,1,0,40,20,60
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2010-01-01,7,10,3,5,5,1,21,0,36,16,52
20602,GUANAY,estado nutricional,sobrepeso (s),2010-01-01,7,4,3,3,1,4,10,0,21,11,32
20802,GUAQUI,estado nutricional,sobrepeso (s),2010-01-01,0,0,1,0,0,0,1,0,2,0,2
80202,GUAYARAMERIN,estado nutricional,sobrepeso (s),2010-01-01,100,97,43,32,30,33,0,0,173,162,335
70705,GUTIERREZ,estado nutricional,sobrepeso (s),2010-01-01,28,26,16,12,32,41,0,0,76,79,155
10502,HUACARETA,estado nutricional,sobrepeso (s),2010-01-01,3,2,1,3,2,1,6,0,12,6,18
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2010-01-01,2,0,1,1,6,2,0,0,9,3,12
40501,HUACHACALLA,estado nutricional,sobrepeso (s),2010-01-01,0,1,0,0,0,0,1,0,1,1,2
40701,HUANUNI,estado nutricional,sobrepeso (s),2010-01-01,3,4,1,0,0,0,26,0,30,4,34
80803,HUARACAJE,estado nutricional,sobrepeso (s),2010-01-01,2,1,0,0,1,0,0,0,3,1,4
20404,HUMANATA,estado nutricional,sobrepeso (s),2010-01-01,0,0,1,2,2,1,0,0,3,3,6
21005,ICHOCA,estado nutricional,sobrepeso (s),2010-01-01,2,4,1,2,3,8,5,0,11,14,25
10304,ICLA,estado nutricional,sobrepeso (s),2010-01-01,9,15,10,7,37,47,0,0,56,69,125
10703,INCAHUASI,estado nutricional,sobrepeso (s),2010-01-01,4,8,0,0,2,4,0,0,6,12,18
90402,INGAVI (HUMAITA),estado nutricional,sobrepeso (s),2010-01-01,0,0,0,0,0,0,6,0,6,0,6
21001,INQUISIVI,estado nutricional,sobrepeso (s),2010-01-01,2,1,0,2,3,0,2,0,7,3,10
21102,IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2010-01-01,0,2,0,0,0,1,1,0,1,3,4
21501,IXIAMAS,estado nutricional,sobrepeso (s),2010-01-01,0,0,2,1,0,0,0,0,2,1,3
20806,JESUS DE MACHACA,estado nutricional,sobrepeso (s),2010-01-01,2,0,1,0,0,0,0,0,3,0,3
70104,LA GUARDIA,estado nutricional,sobrepeso (s),2010-01-01,29,10,5,8,6,5,4,0,44,23,67
20101,LA PAZ,estado nutricional,sobrepeso (s),2010-01-01,275,277,136,117,145,110,241,0,797,504,1301
70701,LAGUNILLAS,estado nutricional,sobrepeso (s),2010-01-01,3,3,6,5,4,7,0,0,13,15,28
21202,LAJA,estado nutricional,sobrepeso (s),2010-01-01,1,0,0,0,0,0,1,0,2,0,2
10903,LAS CARRERAS,estado nutricional,sobrepeso (s),2010-01-01,3,0,1,0,3,1,0,0,7,1,8
21006,LICOMA PAMPA,estado nutricional,sobrepeso (s),2010-01-01,0,2,1,1,3,3,1,0,5,6,11
50203,LLALLAGUA,estado nutricional,sobrepeso (s),2010-01-01,48,38,7,6,0,4,0,0,55,48,103
51401,LLICA,estado nutricional,sobrepeso (s),2010-01-01,4,0,3,0,2,0,0,0,9,0,9
20901,LURIBAY,estado nutricional,sobrepeso (s),2010-01-01,6,8,2,3,4,5,1,0,13,16,29
11003,MACHARETI,estado nutricional,sobrepeso (s),2010-01-01,7,5,4,3,14,7,13,0,38,15,53
80801,MAGDALENA,estado nutricional,sobrepeso (s),2010-01-01,15,7,3,3,10,1,0,0,28,11,39
