codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
60601,ENTRE RIOS,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,2.0,1.0,3.0
80101,TRINIDAD,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,2.0,0.0,2.0
60303,VILLA MONTES,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,2.0,0.0,2.0
70201,WARNES,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,2.0,0.0,2.0
60301,YACUIBA,sospecha diagnostica,colera,2003-01-01,0.0,0.0,2.0,3.0,1.0,6.0
10602,YAMPARAEZ,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,1.0,0.0,1.0
10102,YOTALA,sospecha diagnostica,colera,2003-01-01,0.0,0.0,0.0,1.0,0.0,1.0
60601,ENTRE RIOS,sospecha diagnostica,colera,2003-02-01,0.0,0.0,0.0,2.0,0.0,2.0
70201,WARNES,sospecha diagnostica,colera,2003-02-01,0.0,0.0,0.0,1.0,0.0,1.0
10401,PADILLA,sospecha diagnostica,colera,2003-03-01,0.0,0.0,0.0,1.0,0.0,1.0
10702,SAN LUCAS,sospecha diagnostica,colera,2003-04-01,2.0,0.0,0.0,2.0,1.0,5.0
60601,ENTRE RIOS,sospecha diagnostica,colera,2003-10-01,0.0,0.0,0.0,1.0,0.0,1.0
10401,PADILLA,sospecha diagnostica,colera,2003-12-01,0.0,0.0,1.0,0.0,0.0,1.0
