codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
10404,ALCALA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,1,0,0,0,0,1,7,8
80802,BAURES,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,1,1,0,0,2,1,5,2,0,0,0,1,2,1,10,6,16
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
70706,CAMIRI,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,2,6,8
70702,CHARAGUA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,3,7,6,13
90101,COBIJA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70603,COLPA BELGICA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
71101,CONCEPCION,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,2,5,1,0,4,1,0,2,3,0,1,0,0,0,3,8,14,22
20105,EL ALTO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70105,EL TORNO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,3,0,4,5,6,0,1,3,1,5,5,9,1,2,0,4,4,3,25,31,56
10405,EL VILLAR,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,2,5,7
90503,EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,1,1,1,0,0,0,1,4,2,0,0,1,0,0,0,6,5,11
90203,FILADELFIA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,3,0,4,1,45,48,64,74,67,64,70,122,91,208,41,43,15,39,106,98,506,697,1203
10502,HUACARETA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,2,1,4,1,1,1,1,9,9,2,2,2,4,14,10,31,33,64
11002,HUACAYA (VILLA DE HUACAYA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,2,5,7
10304,ICLA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,1,6,7
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,1,3,1,2,1,0,1,4,3,0,1,1,1,0,0,11,9,20
20101,LA PAZ,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
11003,MACHARETI,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,2,0,0,0,1,0,2,0,3,1,0,0,1,1,0,3,9,12
80801,MAGDALENA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10303,MOJOCOYA,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,4,1,8,10,18
10501,MONTEAGUDO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,3,2,0,4,3,11,11,4,9,2,5,7,6,30,37,67
90401,NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,2,0,4,0,5,1,1,0,0,0,1,0,13,1,14
90501,NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,1,0,2,1,0,0,0,0,5,2,0,0,1,1,0,0,9,4,13
10302,PRESTO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
90301,PUERTO GONZALO MORENO,enfermedades transmitidas por vectores (etv),malaria,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
