codigo_municipio,municipio,grupo,variable,mes,total,TOTAL-M
51302,ACACIO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
20201,ACHACACHI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,7,7
20202,ANCORAIMES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
41201,ANDAMARCA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,1,1
30402,ANZALDO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,3,3
20701,APOLO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,1,1
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,7,7
50802,ATOCHA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,1,1
21203,BATALLAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
60202,BERMEJO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,9,9
50301,BETANZOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,3,3
31501,BOLIVAR,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
90103,BOLPEBRA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
70401,BUENA VISTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,5,5
70703,CABEZAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,9,9
21304,CALAMARCA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,2,2
10701,CAMARGO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,4,4
70706,CAMIRI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,12,12
30701,CAPINOTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,5,5
40201,CHALLAPATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,5,5
70702,CHARAGUA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,7,7
50202,CHAYANTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,1,1
31204,CHIMORE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,3,3
21101,CHULUMANI (V. DE LA LIBERTAD),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,3,3
30801,CLIZA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,3,3
30101,COCHABAMBA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2002-01-01,165,165
