codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-01-01,0,0,0,0
30401,TARATA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-01-01,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-02-01,0,0,0,0
30903,TIQUIPAYA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-02-01,1,79,0,80
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-03-01,0,0,0,0
50102,TINGUIPAYA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-03-01,1,0,0,1
31601,TIRAQUE (CBBA),registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-03-01,2,129,0,131
70502,PAILON,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-04-01,0,1,1,2
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-04-01,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-05-01,0,0,0,0
60201,PADCAYA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-06-01,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-06-01,0,0,0,0
51001,SAN PABLO DE LIPEZ,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-07-01,1,1,1,3
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-07-01,0,0,0,0
31601,TIRAQUE (CBBA),registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-07-01,0,98,0,98
70701,LAGUNILLAS,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-08-01,1,56,0,57
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-08-01,0,0,0,0
30303,COCAPATA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-09-01,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-09-01,0,0,0,0
10501,MONTEAGUDO,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-10-01,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-10-01,0,0,0,0
11001,VILLA VACA GUZMAN (MUYUPAMPA),registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-10-01,1,5000,0,5001
51501,VILLAZON,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-10-01,1,43,0,44
30303,COCAPATA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-11-01,2,0,0,2
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-11-01,0,0,0,0
31601,TIRAQUE (CBBA),registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-11-01,1,50,0,51
51501,VILLAZON,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-11-01,1,40,0,41
70101,SANTA CRUZ DE LA SIERRA,registro de eventos de notificacion inmediata,helada/granizo/nevada,2011-12-01,0,0,0,0
