codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,8,8
31303,ALALAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
20202,ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
41201,ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
40603,ANTEQUERA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
20701,APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,10,10
51301,ARAMPAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
30501,ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,7,7
30403,ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,77,77
50802,ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,25,25
20502,AYATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
21303,AYO AYO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,9,9
10201,AZURDUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,5,5
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,6,6
31501,BOLIVAR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,3,3
90103,BOLPEBRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
70707,BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
70401,BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,4,4
51102,"CAIZA ""D""",salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
21003,CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,2,2
21304,CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,1,1
10701,CAMARGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,22,22
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2012-01-01,32,32
