codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
31303,ALALAY,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31204,CHIMORE,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0
30101,COCHABAMBA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,10.0,13.0
70105,EL TORNO,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,8.0,1.0,9.0
70705,GUTIERREZ,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
70104,LA GUARDIA,otras infecciones,chagas agudo,2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,1.0,1.0,22.0,23.0
71003,MINEROS,otras infecciones,chagas agudo,2014-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,6.0
31301,MIZQUE,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71104,SAN JULIAN,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
70101,SANTA CRUZ DE LA SIERRA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,28.0,40.0,13.0,3.0,42.0,52.0,94.0
70602,SANTA ROSA DEL SARA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,5.0,7.0
31602,SHINAOTA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
10101,SUCRE,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,11.0,4.0,1.0,10.0,14.0,24.0
60101,TARIJA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,2.0,3.0,12.0,15.0
30803,TOLATA,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60401,URIONDO (A. CONCEPCION),otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
70801,VALLEGRANDE,otras infecciones,chagas agudo,2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31402,VILLA RIVERO,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
31003,VILLA TUNARI,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70201,WARNES,otras infecciones,chagas agudo,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,1.0,1.0,20.0,21.0
60301,YACUIBA,otras infecciones,chagas agudo,2014-01-01,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,5.0,6.0,11.0
10602,YAMPARAEZ,otras infecciones,chagas agudo,2014-01-01,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,6.0,7.0,13.0
31303,ALALAY,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30402,ANZALDO,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30801,CLIZA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,6.0,7.0
70102,COTOCA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10902,CULPINA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
70105,EL TORNO,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,2.0,7.0
21105,LA ASUNTA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,18.0,18.0
70104,LA GUARDIA,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,2.0,1.0,27.0,28.0
20101,LA PAZ,otras infecciones,chagas agudo,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
