codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,100,131,100,131,231
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,575,635,575,635,1210
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,62,27,62,27,89
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,89,65,89,65,154
31303,ALALAY,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,33,4,33,4,37
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,68,79,68,79,147
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,258,349,258,349,607
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,22,10,22,10,32
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,12,10,12,10,22
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,36,46,36,46,82
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,99,66,99,66,165
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,71,96,71,96,167
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,23,34,23,34,57
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,30,36,30,36,66
30601,ARQUE,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,49,40,49,40,89
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,57,320,57,320,377
20503,AUCAPATA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,7,5,7,5,12
20502,AYATA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,51,13,51,13,64
21303,AYO AYO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,98,10,98,10,108
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,108,111,108,111,219
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,201,183,201,183,384
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,121,109,121,109,230
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,58,63,58,63,121
41202,BELEN DE ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,6,2,6,2,8
50104,BELEN DE URMIRI,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,8,24,8,24,32
90104,BELLA FLOR,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,39,78,39,78,117
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,44,67,44,67,111
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,511,315,511,315,826
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,66,45,66,45,111
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,8,10,8,10,18
70707,BOYUIBE,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,8,77,8,77,85
70401,BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,182,134,182,134,316
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,95,140,95,140,235
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,44,15,44,15,59
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,194,147,194,147,341
21003,CAJUATA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,101,39,101,39,140
20303,CALACOTO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,18,8,18,8,26
21304,CALAMARCA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,144,68,144,68,212
10701,CAMARGO,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,215,166,215,166,381
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,49,29,49,29,78
70706,CAMIRI,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,335,204,335,204,539
30701,CAPINOTA,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,56,32,56,32,88
20302,CAQUIAVIRI,estado nutricional en menores de 5 anos,clasificacion c,2003-01-01,101,61,101,61,162
