codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,total
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
80202,GUAYARAMERIN,salud sexual y reproductiva,eclampsia,2016-01-01,1,1,2
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-01-01,11,0,11
10303,MOJOCOYA,salud sexual y reproductiva,eclampsia,2016-01-01,1,0,1
31401,PUNATA,salud sexual y reproductiva,eclampsia,2016-01-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-01-01,4,0,4
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-01-01,6,6,12
10403,SOPACHUY,salud sexual y reproductiva,eclampsia,2016-01-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-01-01,2,0,2
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-02-01,2,0,2
71101,CONCEPCION,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-02-01,3,0,3
60601,ENTRE RIOS TRJ,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-02-01,5,1,6
50101,POTOSI,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
71005,SAN PEDRO,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,eclampsia,2016-02-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-02-01,8,2,10
60101,TARIJA,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
10602,YAMPARAEZ,salud sexual y reproductiva,eclampsia,2016-02-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-03-01,3,0,3
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-03-01,3,3,6
60502,EL PUENTE(TJA),salud sexual y reproductiva,eclampsia,2016-03-01,0,1,1
40701,HUANUNI,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-03-01,15,0,15
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-03-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-03-01,13,7,20
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-03-01,2,0,2
50303,TACOBAMBA,salud sexual y reproductiva,eclampsia,2016-03-01,0,1,1
10601,TARABUCO,salud sexual y reproductiva,eclampsia,2016-03-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2016-03-01,2,0,2
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2016-04-01,6,0,6
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-04-01,0,1,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-04-01,3,1,4
40701,HUANUNI,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
21105,LA ASUNTA,salud sexual y reproductiva,eclampsia,2016-04-01,1,1,2
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-04-01,4,0,4
40101,ORURO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
31401,PUNATA,salud sexual y reproductiva,eclampsia,2016-04-01,0,1,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-04-01,4,0,4
31403,SAN BENITO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-04-01,7,6,13
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-04-01,3,0,3
31601,TIRAQUE (CBBA),salud sexual y reproductiva,eclampsia,2016-04-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,eclampsia,2016-05-01,0,1,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-05-01,10,0,10
71001,MONTERO,salud sexual y reproductiva,eclampsia,2016-05-01,2,0,2
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-05-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-05-01,18,12,30
31602,SHINAOTA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-05-01,4,0,4
60101,TARIJA,salud sexual y reproductiva,eclampsia,2016-05-01,1,0,1
70706,CAMIRI,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-06-01,0,2,2
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
40701,HUANUNI,salud sexual y reproductiva,eclampsia,2016-06-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-06-01,17,0,17
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-06-01,2,1,3
80401,SANTA ANA,salud sexual y reproductiva,eclampsia,2016-06-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-06-01,18,14,32
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-06-01,4,0,4
10701,CAMARGO,salud sexual y reproductiva,eclampsia,2016-07-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2016-07-01,4,0,4
30905,COLCAPIRHUA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-07-01,3,0,3
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-07-01,22,0,22
40101,ORURO,salud sexual y reproductiva,eclampsia,2016-07-01,1,3,4
21104,PALOS BLANCOS,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
70402,SAN CARLOS,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,eclampsia,2016-07-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-07-01,21,2,23
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2016-07-01,2,0,2
20701,APOLO,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
10902,CULPINA,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-08-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2016-08-01,10,0,10
21104,PALOS BLANCOS,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2016-08-01,3,0,3
50701,SACACA,salud sexual y reproductiva,eclampsia,2016-08-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2016-08-01,9,19,28
10101,SUCRE,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,eclampsia,2016-08-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,eclampsia,2016-08-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2016-09-01,1,1,2
70705,GUTIERREZ,salud sexual y reproductiva,eclampsia,2016-09-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2016-09-01,1,0,1
