codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
31303,ALALAY,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,1,0,0,0,0,1
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,0,1,0,0,0,1
60101,TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,0,0,1,0,0,1
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-01-01,0,0,0,0,0,0,0
31303,ALALAY,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,2,0,0,2
20105,EL ALTO,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,0,2,0,2
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,2,0,0,0,0,2
60101,TARIJA,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,1,0,0,1
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-02-01,0,0,0,0,0,0,0
31303,ALALAY,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,0,1,1,0,0,2
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,0,0,0,0,0,0
50101,POTOSI,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,1,0,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,2,2,1,0,0,5
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-03-01,0,0,0,0,0,0,0
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-04-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-04-01,0,0,0,2,0,0,2
10101,SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2014-04-01,0,0,1,0,0,0,1
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-04-01,0,0,0,0,0,0,0
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-05-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-05-01,0,0,0,1,0,0,1
31601,TIRAQUE (CBBA),sospecha diagnostica,paralisis flacida aguda (polio),2014-05-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-05-01,0,0,0,0,0,0,0
31204,CHIMORE,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,1,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,0,1,0,0,1
10502,HUACARETA,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,1,0,0,0,0,1
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,0,0,0,0,0
40101,ORURO,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,0,1,0,0,1
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-06-01,0,0,0,0,0,0,0
31405,CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,0,0,0,0,0,0
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,0,0,0,0,0,0
50101,POTOSI,sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,1,0,0,0,0,1
31401,PUNATA,sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,0,0,0,0,0,0
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-07-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,1,0,0,0,0,1
31405,CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,0,0,0,0,0
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,0,0,0,0,0
31401,PUNATA,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,0,0,0,0,0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,1,0,0,1,0,2
10101,SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,1,0,0,0,1
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,0,0,0,0,0,0
60301,YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-08-01,0,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,1,0,0,0,0,1
31405,CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,0,0,0,0,0
31301,MIZQUE,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,0,0,0,0,0
31401,PUNATA,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,0,0,0,0,0
10101,SUCRE,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,1,0,0,0,1
31302,VILA VILA,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,0,0,0,0,0
31003,VILLA TUNARI,sospecha diagnostica,paralisis flacida aguda (polio),2014-09-01,0,0,0,0,0,0,0
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-10-01,0,0,0,1,0,0,1
51101,PUNA,sospecha diagnostica,paralisis flacida aguda (polio),2014-10-01,0,0,0,1,0,0,1
70702,CHARAGUA,sospecha diagnostica,paralisis flacida aguda (polio),2014-11-01,0,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-11-01,0,1,0,0,0,0,1
60303,VILLA MONTES,sospecha diagnostica,paralisis flacida aguda (polio),2014-11-01,0,1,0,0,0,0,1
71501,ASCENCION DE GUARAYOS,sospecha diagnostica,paralisis flacida aguda (polio),2014-12-01,0,1,0,0,0,0,1
70103,PORONGO,sospecha diagnostica,paralisis flacida aguda (polio),2014-12-01,0,1,0,0,0,0,1
60301,YACUIBA,sospecha diagnostica,paralisis flacida aguda (polio),2014-12-01,1,0,0,0,0,0,1
