codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,15,15
20202,ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
41201,ANDAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,3,3
70401,BUENA VISTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,2,2
21304,CALAMARCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,5,5
30701,CAPINOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,2,2
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,3,3
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,17,17
20501,CHUMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
30801,CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,4,4
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,22,22
30905,COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
70603,COLPA BELGICA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,3,3
21701,COPACABANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
21402,CORIPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
20301,CORO CORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,3,3
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,83,83
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,25,25
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,33,33
10502,HUACARETA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,2,2
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,9,9
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
70104,LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,14,14
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,137,137
70701,LAGUNILLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,7,7
80601,LORETO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,1,1
20103,MECAPACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,5,5
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,17,17
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2007-01-01,8,8
