codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20701,APOLO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
50702,CARIPUYO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
40201,CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,1,1,1,2
70702,CHARAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,5,0,0,2,5,7
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,3,4,0,0,3,4,7
40103,EL CHORO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
20806,JESUS DE MACHACA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,6,7,0,0,6,7,13
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,1,1,1,2
11003,MACHARETI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,5,1,0,0,5,1,6
51203,PORCO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,4,0,0,1,4,1,5
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,2,1,2,3
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,0,0,0,2,0,2
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,2,0,0,1,2,3
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
21502,SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,0,0,0,2,0,2
71201,SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,5,4,0,0,5,4,9
80303,SANTA ROSA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,2,0,0,1,2,3
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,3,3,0,0,3,3,6
50102,TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
30502,VACAS,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,2,0,3,3
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
20306,WALDO BALLIVIAN,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,1,0,0,1,1,2
21103,YANACACHI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
30601,ARQUE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,1,0,0,1,1,2
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
70702,CHARAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,1,0,0,1,1,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,5,13,0,0,5,13,18
21306,COLQUENCHA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
50601,COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,7,3,0,0,7,3,10
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,6,8,0,1,6,9,15
70701,LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
80801,MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
31301,MIZQUE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
10501,MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
30302,MOROCHATA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,4,2,0,0,4,2,6
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,3,0,0,0,3,0,3
21201,PUCARANI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
71402,PUERTO QUIJARRO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,0,2,1,3
70503,ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,1,2,2,4
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,8,5,0,0,8,5,13
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,2,0,0,1,2,3
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,3,3,0,0,3,3,6
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
50102,TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
50502,TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
50201,UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
70801,VALLEGRANDE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,0,0,0,2,0,2
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,0,2,1,3
10201,AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,2,1,2,3
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,4,5,0,0,4,5,9
21401,COROICO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,3,5,2,0,5,5,10
