codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
30201,AIQUILE,sospecha diagnostica,sifilis,2001-01-01,0,0,0,7,0,7
30601,ARQUE,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
31501,BOLIVAR,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20905,CAIROMA,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
30801,CLIZA,sospecha diagnostica,sifilis,2001-01-01,1,0,0,4,0,5
90101,COBIJA,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,1,2
30101,COCHABAMBA,sospecha diagnostica,sifilis,2001-01-01,15,0,1,38,0,54
71101,CONCEPCION,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20301,CORO CORO,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,sifilis,2001-01-01,1,0,0,21,0,22
21601,GRAL. J.J. PEREZ (CHARAZANI),sospecha diagnostica,sifilis,2001-01-01,0,0,0,2,0,2
80202,GUAYARAMERIN,sospecha diagnostica,sifilis,2001-01-01,0,0,0,2,0,2
21005,ICHOCA,sospecha diagnostica,sifilis,2001-01-01,0,0,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20101,LA PAZ,sospecha diagnostica,sifilis,2001-01-01,3,0,3,55,0,61
31301,MIZQUE,sospecha diagnostica,sifilis,2001-01-01,0,0,0,7,1,8
40101,ORURO,sospecha diagnostica,sifilis,2001-01-01,0,0,0,7,0,7
10401,PADILLA,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,1,2
31202,POJO (CBBA),sospecha diagnostica,sifilis,2001-01-01,0,0,0,4,0,4
71401,PUERTO SUAREZ,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
31205,PUERTO VILLARROEL,sospecha diagnostica,sifilis,2001-01-01,0,0,0,5,0,5
71201,SAN MATIAS,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20902,SAPAHAQUI,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
30902,SIPE SIPE,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
10403,SOPACHUY,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
20601,SORATA,sospecha diagnostica,sifilis,2001-01-01,0,0,0,1,0,1
