codigo_municipio,municipio,grupo,variable,mes,número de eventos,número de afectados,número de fallecidos,total
40903,CHIPAYA,registro de eventos de notificacion inmediata,riada,2013-01-01,5.0,729.0,0.0,734.0
60502,EL PUENTE(TJA),registro de eventos de notificacion inmediata,riada,2013-01-01,2.0,320.0,0.0,322.0
10405,EL VILLAR,registro de eventos de notificacion inmediata,riada,2013-01-01,29.0,28.0,0.0,57.0
10903,LAS CARRERAS,registro de eventos de notificacion inmediata,riada,2013-01-01,163.0,0.0,0.0,163.0
10402,TOMINA,registro de eventos de notificacion inmediata,riada,2013-01-01,1.0,3.0,0.0,4.0
60402,YUNCHARA,registro de eventos de notificacion inmediata,riada,2013-01-01,1.0,0.0,0.0,1.0
10404,ALCALA,registro de eventos de notificacion inmediata,riada,2013-02-01,1.0,1.0,1.0,3.0
40903,CHIPAYA,registro de eventos de notificacion inmediata,riada,2013-02-01,28.0,1020.0,0.0,1048.0
30903,TIQUIPAYA,registro de eventos de notificacion inmediata,riada,2013-02-01,1.0,0.0,0.0,1.0
31601,TIRAQUE (CBBA),registro de eventos de notificacion inmediata,riada,2013-08-01,1.0,50.0,0.0,51.0
10303,MOJOCOYA,registro de eventos de notificacion inmediata,riada,2013-11-01,1.0,117.0,0.0,118.0
21502,SAN BUENA VENTURA,registro de eventos de notificacion inmediata,riada,2013-11-01,1.0,2365.0,0.0,2366.0
50601,COTAGAITA,registro de eventos de notificacion inmediata,riada,2013-12-01,1.0,4.0,0.0,5.0
