codigo_municipio,municipio,grupo,variable,mes,dentro_masculino,dentro-1_femenino,fuera_masculino,fuera-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
90101,COBIJA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-01-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
21202,LAJA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-01-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-01-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
70301,SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-01-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20701,APOLO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-02-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-02-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
20101,LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-02-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-02-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
50403,POCOATA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
50501,SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-03-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10101,SUCRE,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-03-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
31402,VILLA RIVERO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-03-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
70703,CABEZAS,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-04-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-04-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-04-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
30101,COCHABAMBA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
31002,COLOMI,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20101,LA PAZ,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20801,VIACHA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-05-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
20105,EL ALTO,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
80201,RIBERALTA,mortalidad,muerte menor de 5 anos por desnutricion aguda gra,2013-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
