codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
22001,CARANAVI,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,1,0,1,0,1
71106,CUATRO CAÑADAS,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,1,0,1,0,1
20101,LA PAZ,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,1,0,0,0,1,1
50404,OCURI,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,1,0,0,0,1,0,1
21305,PATACAMAYA,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,0,1,0,1,1
31001,SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,0,1,0,1,1
31003,VILLA TUNARI,mortalidad,muerte  menor de 5 anos por diarrea,2013-01-01,0,0,1,0,1,0,1
20701,APOLO,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,1,0,0,0,1,1
71004,FERNANDEZ ALONSO,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,0,1,0,1,0,1
30302,MOROCHATA,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,1,0,1,0,2,2
31001,SACABA,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,0,1,0,1,0,1
10101,SUCRE,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,1,0,0,0,1,1
51202,TOMAVE,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,0,1,0,0,0,1,1
51201,UYUNI,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,1,0,0,0,1,0,1
51501,VILLAZON,mortalidad,muerte  menor de 5 anos por diarrea,2013-02-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad,muerte  menor de 5 anos por diarrea,2013-03-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,muerte  menor de 5 anos por diarrea,2013-03-01,0,0,0,1,0,1,1
