codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
51302,ACACIO,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,0,0,4,2,1,0,0,0,0,0,0,1,1,2,0,0,12,4,18,9,27
20201,ACHACACHI,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,3,4,7,9,0,0,0,2,0,0,2,2,2,2,0,1,8,9,22,29,51
20104,ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,0,4,4,16,9,2,1,2,0,0,1,3,0,0,1,0,1,2,3,30,20,50
30201,AIQUILE,otras infecciones,enfermedad diarreica aguda,2018-01-01,10,7,13,12,49,38,5,1,1,3,2,2,3,8,0,1,2,0,7,12,92,84,176
31303,ALALAY,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,4,8
10404,ALCALA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,3,0,8,5,2,0,0,0,0,1,3,5,0,1,1,1,1,1,18,14,32
22002,ALTO BENI,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,1,3,4,9,16,1,0,0,2,0,0,2,3,1,0,0,0,6,3,23,29,52
20202,ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,2,2,5,8,0,0,0,0,0,0,2,0,0,0,1,0,6,3,16,13,29
41201,ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,2,4,2,8,5,0,0,0,1,0,1,1,3,1,0,0,0,4,10,18,24,42
40603,ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,0,2,5,4,0,0,0,0,1,0,0,3,0,0,0,0,3,0,9,9,18
30402,ANZALDO,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,2,0,2,6,4,0,1,0,0,0,0,3,2,1,1,0,0,6,2,16,14,30
20701,APOLO,otras infecciones,enfermedad diarreica aguda,2018-01-01,3,5,12,8,26,35,0,1,0,0,0,2,2,4,0,0,1,0,9,9,53,64,117
51301,ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,0,0,2,8,4,0,0,0,0,0,0,0,1,0,0,0,0,2,3,11,10,21
30501,ARANI,otras infecciones,enfermedad diarreica aguda,2018-01-01,2,1,4,5,20,16,0,1,0,0,1,0,1,0,0,0,0,0,0,0,28,23,51
30403,ARBIETO,otras infecciones,enfermedad diarreica aguda,2018-01-01,3,3,15,13,46,42,2,1,1,0,0,2,2,6,0,2,1,3,3,15,73,87,160
30601,ARQUE,otras infecciones,enfermedad diarreica aguda,2018-01-01,6,4,7,5,22,29,1,0,1,1,0,0,2,2,0,0,0,0,4,13,43,54,97
71501,ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2018-01-01,7,8,16,17,55,30,1,2,0,0,0,0,0,0,0,0,0,0,4,4,83,61,144
50802,ATOCHA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,8,2,30,30,10,19,5,3,4,2,20,12,4,6,5,2,4,13,90,89,179
20503,AUCAPATA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,4,4,9,11,1,1,0,0,0,0,1,0,1,2,1,0,1,4,18,22,40
20502,AYATA,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,1,2,2,10,8,0,0,0,0,0,0,1,1,1,0,0,1,4,4,19,17,36
21303,AYO AYO,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,2,3,2,5,6,0,1,0,0,0,0,0,1,0,0,0,0,3,3,12,15,27
30301,AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2018-01-01,7,6,20,6,74,47,2,2,1,1,0,1,4,3,1,4,2,0,4,9,115,79,194
10201,AZURDUY,otras infecciones,enfermedad diarreica aguda,2018-01-01,5,3,7,2,28,25,1,3,1,0,0,0,1,1,0,5,1,1,1,5,45,45,90
21203,BATALLAS,otras infecciones,enfermedad diarreica aguda,2018-01-01,2,0,5,4,7,3,0,0,0,1,0,0,1,0,0,0,1,0,4,1,20,9,29
80802,BAURES,otras infecciones,enfermedad diarreica aguda,2018-01-01,2,2,3,4,17,9,3,1,1,2,0,2,4,2,2,1,0,1,1,1,33,25,58
41202,BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,4,9
50104,BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,5,2,7
90104,BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,2,4,4,6,4,1,2,2,0,0,0,1,1,0,1,0,0,1,0,15,14,29
60202,BERMEJO,otras infecciones,enfermedad diarreica aguda,2018-01-01,10,8,31,13,80,77,45,22,19,3,11,19,28,33,9,13,13,13,19,29,265,230,495
50301,BETANZOS,otras infecciones,enfermedad diarreica aguda,2018-01-01,4,4,11,8,34,40,6,7,6,0,6,1,13,10,7,6,3,2,13,21,103,99,202
31501,BOLIVAR,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,1,2,1,6,4,0,0,0,0,0,0,0,0,0,1,0,0,5,6,13,13,26
90103,BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,0,0,1,14,8,2,1,0,0,0,0,2,2,1,4,0,0,3,0,22,16,38
70707,BOYUIBE,otras infecciones,enfermedad diarreica aguda,2018-01-01,1,1,6,6,13,10,0,2,0,1,0,0,3,1,0,1,0,0,3,4,26,26,52
70401,BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2018-01-01,4,6,9,8,13,17,1,2,0,0,0,0,1,6,1,1,1,0,8,6,38,46,84
70703,CABEZAS,otras infecciones,enfermedad diarreica aguda,2018-01-01,12,21,31,34,114,82,22,17,1,1,7,7,11,17,11,12,5,14,19,11,233,216,449
20905,CAIROMA,otras infecciones,enfermedad diarreica aguda,2018-01-01,0,2,1,6,22,26,2,2,0,0,0,1,1,4,0,0,0,0,8,6,34,47,81
51102,"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2018-01-01,0,1,10,4,24,24,4,6,5,3,3,1,3,8,0,2,0,2,9,11,58,62,120
