codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,dentro de establecimientos total,fuera de establecimientos total,total
90101,COBIJA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,3,5
71004,FERNANDEZ ALONSO,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,2,0,7,1,13,9,22
40701,HUANUNI,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
20101,LA PAZ,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,19,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,23,2,25
50203,LLALLAGUA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,1,1,3,1,2,2,9,9,0,4,1,1,1,1,17,19,36
80801,MAGDALENA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,1,0,0,0,1,0,3,2,15,41,15,29,24,15,18,12,77,99,176
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,1,0,4,5,80,88,41,36,24,35,55,53,205,217,422
80101,TRINIDAD,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,1,0,0,0,0,0,1,1,1,0,1,5,19,28,6,13,1,6,4,9,34,62,96
50801,TUPIZA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,2,1,5,7,15,16,31
30101,COCHABAMBA,sospecha diagnostica,sindrome inflamatorio multisistemico asociado con covid-19,2021-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,126,28,37,25,29,70,77,124,269,393
