codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
50802,ATOCHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
70703,CABEZAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,2,2
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,3,3
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,20,20
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,2,2
70701,LAGUNILLAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,5,5
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,2,2
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,14,14
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,10,10
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,2,2
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,5,5
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,10,10
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,4,4
71201,SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,3,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,10,10
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,3,3
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,6,6
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2006-01-01,4,4
