codigo_municipio,municipio,grupo,variable,mes,TOTAL-H,TOTAL-M,TOTAL
10402,TOMINA,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-02-01,3.0,0.0,3.0
31003,VILLA TUNARI,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-02-01,1.0,0.0,1.0
20101,LA PAZ,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-03-01,2.0,0.0,2.0
20101,LA PAZ,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-04-01,1.0,0.0,1.0
71501,ASCENCION DE GUARAYOS,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-05-01,1.0,0.0,1.0
30101,COCHABAMBA,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-06-01,10.0,0.0,10.0
20101,LA PAZ,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-06-01,2.0,0.0,2.0
71003,MINEROS,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-07-01,1.0,0.0,1.0
30101,COCHABAMBA,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-08-01,1.0,0.0,1.0
71104,SAN JULIAN,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-09-01,1.0,0.0,1.0
20101,LA PAZ,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-10-01,4.0,0.0,4.0
50101,POTOSI,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-10-01,1.0,0.0,1.0
51501,VILLAZON,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-10-01,1.0,0.0,1.0
20101,LA PAZ,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-11-01,4.0,0.0,4.0
50101,POTOSI,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-11-01,1.0,0.0,1.0
30101,COCHABAMBA,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-12-01,1.0,0.0,1.0
50101,POTOSI,tuberculosis (casos confirmados),meningitis tuberculosa en menores de 5 anos,2001-12-01,1.0,0.0,1.0
