codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
70703,CABEZAS,mortalidad fuera del establecimiento,muerte materna,2003-01-01,1,0,1,0,1
10703,INCAHUASI,mortalidad fuera del establecimiento,muerte materna,2003-01-01,1,0,1,0,1
70701,LAGUNILLAS,mortalidad fuera del establecimiento,muerte materna,2003-01-01,1,0,1,0,1
50701,SACACA,mortalidad fuera del establecimiento,muerte materna,2003-01-01,1,0,1,0,1
10701,CAMARGO,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
70704,CUEVO,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
80402,EXALTACION,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
10703,INCAHUASI,mortalidad fuera del establecimiento,muerte materna,2003-02-01,2,0,2,0,2
21105,LA ASUNTA,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
51003,SAN ANTONIO DE ESMORUCO,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
20902,SAPAHAQUI,mortalidad fuera del establecimiento,muerte materna,2003-02-01,1,0,1,0,1
20503,AUCAPATA,mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
50901,"COLCHA ""K""",mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
10902,CULPINA,mortalidad fuera del establecimiento,muerte materna,2003-03-01,3,0,3,0,3
60502,EL PUENTE(TJA),mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
80601,LORETO,mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad fuera del establecimiento,muerte materna,2003-03-01,2,0,2,0,2
10702,SAN LUCAS,mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad fuera del establecimiento,muerte materna,2003-03-01,1,0,1,0,1
10304,ICLA,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
20101,LA PAZ,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
31301,MIZQUE,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
60201,PADCAYA,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
80602,SAN ANDRES,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
31101,TAPACARI,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
10102,YOTALA,mortalidad fuera del establecimiento,muerte materna,2003-04-01,1,0,1,0,1
20402,MOCOMOCO,mortalidad fuera del establecimiento,muerte materna,2003-05-01,1,0,1,0,1
10103,POROMA,mortalidad fuera del establecimiento,muerte materna,2003-05-01,1,0,1,0,1
31101,TAPACARI,mortalidad fuera del establecimiento,muerte materna,2003-05-01,1,0,1,0,1
20606,TIPUANI,mortalidad fuera del establecimiento,muerte materna,2003-05-01,1,0,1,0,1
10404,ALCALA,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
20701,APOLO,mortalidad fuera del establecimiento,muerte materna,2003-06-01,3,0,3,0,3
50301,BETANZOS,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
20402,MOCOMOCO,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
51101,PUNA,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
60101,TARIJA,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
10202,TARVITA,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
50801,TUPIZA,mortalidad fuera del establecimiento,muerte materna,2003-06-01,1,0,1,0,1
70105,EL TORNO,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
20101,LA PAZ,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
21202,LAJA,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
20402,MOCOMOCO,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
10101,SUCRE,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
51402,TAHUA,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
31101,TAPACARI,mortalidad fuera del establecimiento,muerte materna,2003-07-01,1,0,1,0,1
21003,CAJUATA,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
20501,CHUMA,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
80601,LORETO,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
20402,MOCOMOCO,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
30602,TACOPAYA,mortalidad fuera del establecimiento,muerte materna,2003-08-01,1,0,1,0,1
20503,AUCAPATA,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
10201,AZURDUY,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
50301,BETANZOS,mortalidad fuera del establecimiento,muerte materna,2003-09-01,2,0,2,0,2
10902,CULPINA,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
10703,INCAHUASI,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
21202,LAJA,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
10202,TARVITA,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
51501,VILLAZON,mortalidad fuera del establecimiento,muerte materna,2003-09-01,1,0,1,0,1
21701,COPACABANA,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
20105,EL ALTO,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
10304,ICLA,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
71302,SAIPINA,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
10601,TARABUCO,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
51201,UYUNI,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad fuera del establecimiento,muerte materna,2003-10-01,1,0,1,0,1
20905,CAIROMA,mortalidad fuera del establecimiento,muerte materna,2003-11-01,1,0,1,0,1
10902,CULPINA,mortalidad fuera del establecimiento,muerte materna,2003-11-01,2,0,2,0,2
20105,EL ALTO,mortalidad fuera del establecimiento,muerte materna,2003-11-01,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad fuera del establecimiento,muerte materna,2003-11-01,1,0,1,0,1
70503,ROBORE,mortalidad fuera del establecimiento,muerte materna,2003-11-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad fuera del establecimiento,muerte materna,2003-11-01,1,0,1,0,1
10304,ICLA,mortalidad fuera del establecimiento,muerte materna,2003-12-01,1,0,1,0,1
50203,LLALLAGUA,mortalidad fuera del establecimiento,muerte materna,2003-12-01,1,0,1,0,1
10103,POROMA,mortalidad fuera del establecimiento,muerte materna,2003-12-01,1,0,1,0,1
80302,SAN BORJA,mortalidad fuera del establecimiento,muerte materna,2003-12-01,1,0,1,0,1
50201,UNCIA,mortalidad fuera del establecimiento,muerte materna,2003-12-01,1,0,1,0,1
