codigo_municipio,municipio,grupo,variable,mes,hombres menores a 1 año,mujeres menores a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 14 años,mujeres de 5 a 14 años,hombres de 15 a 59 años,mujeres de 15 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
20201,ACHACACHI,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,4,0,3,0,1,0,24,0,3,0,35,0,35
30201,AIQUILE,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,24,0,0,0,24,0,24
20202,ANCORAIMES,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
21303,AYO AYO,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,8,0,0,0,8,0,8
80802,BAURES,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,13,0,0,0,13,0,13
70707,BOYUIBE,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70703,CABEZAS,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,3,0,0,0,3,0,3
21304,CALAMARCA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
10701,CAMARGO,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,2,0,40,0,13,0,55,0,55
10901,CAMATAQUI (C. VILLA ABECIA),clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,1,0,0,0,3,0,33,0,8,0,45,0,45
70706,CAMIRI,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,1,0,13,0,3,0,17,0,17
22001,CARANAVI,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,44,0,0,0,44,0,44
60302,CARAPARI,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,14,0,0,0,14,0,14
40201,CHALLAPATA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70702,CHARAGUA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,8,0,1,0,9,0,9
31204,CHIMORE,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,2,0,1,0,0,0,0,0,0,0,3,0,3
20501,CHUMA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,5,0,0,0,5,0,5
30101,COCHABAMBA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,2,0,20,0,12,0,225,0,13,0,272,0,272
31002,COLOMI,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,1,0,2,0,0,0,43,0,1,0,47,0,47
21306,COLQUENCHA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
21701,COPACABANA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,6,0,0,0,6,0,6
70704,CUEVO,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,5,0,0,0,5,0,5
20602,GUANAY,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,6,0,0,0,6,0,6
70705,GUTIERREZ,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,2,0,0,0,2,0,2
10502,HUACARETA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,1,0,4,0,4,0,31,0,8,0,48,0,48
11002,HUACAYA (VILLA DE HUACAYA),clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,2,0,9,0,1,0,12,0,12
20101,LA PAZ,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70701,LAGUNILLAS,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,0,0,4,0,0,0,4,0,4
80801,MAGDALENA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,1,0,48,0,2,0,51,0,51
31301,MIZQUE,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,2,0,1,0,0,0,0,0,0,0,3,0,3
10501,MONTEAGUDO,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,14,0,15,0,198,0,32,0,259,0,259
30302,MOROCHATA,clasificacion general sistemica,enfermedades del sistema genitourinario,2003-01-01,0,0,0,0,1,0,0,0,0,0,1,0,1
