codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
31303,ALALAY,mortalidad fuera del establecimiento,muerte materna,2001-01-01,1,0,1,0,1
60201,PADCAYA,mortalidad fuera del establecimiento,muerte materna,2001-01-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad fuera del establecimiento,muerte materna,2001-01-01,1,0,1,0,1
20603,TACACOMA,mortalidad fuera del establecimiento,muerte materna,2001-01-01,1,0,1,0,1
20801,VIACHA,mortalidad fuera del establecimiento,muerte materna,2001-01-01,1,0,1,0,1
50403,POCOATA,mortalidad fuera del establecimiento,muerte materna,2001-02-01,1,0,1,0,1
20401,PUERTO ACOSTA,mortalidad fuera del establecimiento,muerte materna,2001-02-01,1,0,1,0,1
60501,SAN LORENZO(TJA),mortalidad fuera del establecimiento,muerte materna,2001-02-01,1,0,1,0,1
10202,TARVITA,mortalidad fuera del establecimiento,muerte materna,2001-02-01,1,0,1,0,1
51201,UYUNI,mortalidad fuera del establecimiento,muerte materna,2001-02-01,1,0,1,0,1
21202,LAJA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
10103,POROMA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
21502,SAN BUENA VENTURA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
60501,SAN LORENZO(TJA),mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
90303,SENA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
20603,TACACOMA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
50102,TINGUIPAYA,mortalidad fuera del establecimiento,muerte materna,2001-03-01,1,0,1,0,1
51201,UYUNI,mortalidad fuera del establecimiento,muerte materna,2001-03-01,2,0,2,0,2
40903,CHIPAYA,mortalidad fuera del establecimiento,muerte materna,2001-04-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad fuera del establecimiento,muerte materna,2001-04-01,1,0,1,0,1
70602,SANTA ROSA DEL SARA,mortalidad fuera del establecimiento,muerte materna,2001-04-01,1,0,1,0,1
90303,SENA,mortalidad fuera del establecimiento,muerte materna,2001-04-01,1,0,1,0,1
