codigo_municipio,municipio,grupo,variable,mes,Nro.,Nro. Afectados,Nro. Fallecidos,TOTAL
60302,CARAPARI,registro de eventos de notificacion inmediata,otros de excepcion,2013-01-01,2.0,2.0,0.0,4.0
70501,SAN JOSE DE CHIQUITOS,registro de eventos de notificacion inmediata,otros de excepcion,2013-01-01,1.0,39.0,19.0,59.0
21005,ICHOCA,registro de eventos de notificacion inmediata,otros de excepcion,2013-02-01,1.0,23.0,6.0,30.0
70701,LAGUNILLAS,registro de eventos de notificacion inmediata,otros de excepcion,2013-03-01,1.0,0.0,0.0,1.0
70805,PUCARA,registro de eventos de notificacion inmediata,otros de excepcion,2013-03-01,1.0,18.0,0.0,19.0
21702,SAN PEDRO DE TIQUINA,registro de eventos de notificacion inmediata,otros de excepcion,2013-03-01,1.0,0.0,0.0,1.0
70403,YAPACANI,registro de eventos de notificacion inmediata,otros de excepcion,2013-04-01,0.0,0.0,2.0,2.0
51501,VILLAZON,registro de eventos de notificacion inmediata,otros de excepcion,2013-06-01,1.0,0.0,0.0,1.0
70702,CHARAGUA,registro de eventos de notificacion inmediata,otros de excepcion,2013-07-01,5.0,1056.0,0.0,1061.0
50401,COLQUECHACA,registro de eventos de notificacion inmediata,otros de excepcion,2013-07-01,3.0,0.0,0.0,3.0
70802,TRIGAL,registro de eventos de notificacion inmediata,otros de excepcion,2013-07-01,2.0,132.0,0.0,134.0
70701,LAGUNILLAS,registro de eventos de notificacion inmediata,otros de excepcion,2013-09-01,2.0,75.0,0.0,77.0
70503,ROBORE,registro de eventos de notificacion inmediata,otros de excepcion,2013-09-01,1.0,1.0,0.0,2.0
20701,APOLO,registro de eventos de notificacion inmediata,otros de excepcion,2013-10-01,1.0,6.0,0.0,7.0
70701,LAGUNILLAS,registro de eventos de notificacion inmediata,otros de excepcion,2013-10-01,1.0,419.0,0.0,420.0
10202,TARVITA,registro de eventos de notificacion inmediata,otros de excepcion,2013-10-01,1.0,6.0,0.0,7.0
