codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
80402,EXALTACION,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2020-01-01,3,0,3
40101,ORURO,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
20805,SAN ANDRES DE MACHACA,salud sexual y reproductiva,eclampsia,2020-01-01,0,1,1
71201,SAN MATIAS,salud sexual y reproductiva,eclampsia,2020-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2020-01-01,15,0,15
10101,SUCRE,salud sexual y reproductiva,eclampsia,2020-01-01,2,0,2
60101,TARIJA,salud sexual y reproductiva,eclampsia,2020-01-01,3,0,3
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2020-01-01,5,0,5
51501,VILLAZON,salud sexual y reproductiva,eclampsia,2020-01-01,2,0,2
30904,VINTO,salud sexual y reproductiva,eclampsia,2020-01-01,0,1,1
20201,ACHACACHI,salud sexual y reproductiva,eclampsia,2020-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2020-02-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2020-02-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2020-02-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2020-02-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2020-02-01,6,0,6
10101,SUCRE,salud sexual y reproductiva,eclampsia,2020-02-01,2,0,2
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2020-02-01,1,0,1
20202,ANCORAIMES,salud sexual y reproductiva,eclampsia,2020-03-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2020-03-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2020-03-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2020-03-01,2,0,2
21305,PATACAMAYA,salud sexual y reproductiva,eclampsia,2020-03-01,1,0,1
50403,POCOATA,salud sexual y reproductiva,eclampsia,2020-03-01,0,1,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2020-03-01,2,0,2
80401,SANTA ANA,salud sexual y reproductiva,eclampsia,2020-03-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2020-03-01,5,3,8
90303,SENA,salud sexual y reproductiva,eclampsia,2020-03-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2020-03-01,1,0,1
