codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
22001,CARANAVI,mortalidad materna,muerte materna notificada,2019-01-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-01-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-01-01,1,0,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2019-01-01,0,1,1
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2019-01-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-01-01,0,1,1
50102,TINGUIPAYA,mortalidad materna,muerte materna notificada,2019-01-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-02-01,1,0,1
50401,COLQUECHACA,mortalidad materna,muerte materna notificada,2019-02-01,0,1,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-02-01,1,0,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2019-02-01,1,1,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-02-01,1,0,1
50102,TINGUIPAYA,mortalidad materna,muerte materna notificada,2019-02-01,0,1,1
30701,CAPINOTA,mortalidad materna,muerte materna notificada,2019-03-01,0,1,1
21402,CORIPATA,mortalidad materna,muerte materna notificada,2019-03-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-03-01,2,1,3
10405,EL VILLAR,mortalidad materna,muerte materna notificada,2019-03-01,1,0,1
20806,JESUS DE MACHACA,mortalidad materna,muerte materna notificada,2019-03-01,0,1,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-03-01,1,0,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2019-04-01,2,0,2
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-04-01,1,0,1
10703,INCAHUASI,mortalidad materna,muerte materna notificada,2019-04-01,0,1,1
51101,PUNA,mortalidad materna,muerte materna notificada,2019-04-01,0,1,1
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2019-04-01,1,0,1
80304,RURRENABAQUE,mortalidad materna,muerte materna notificada,2019-04-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-04-01,1,0,1
60101,TARIJA,mortalidad materna,muerte materna notificada,2019-04-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-05-01,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-05-01,3,0,3
31206,ENTRE RIOS CBBA,mortalidad materna,muerte materna notificada,2019-05-01,1,0,1
21501,IXIAMAS,mortalidad materna,muerte materna notificada,2019-05-01,0,1,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-05-01,1,1,2
30302,MOROCHATA,mortalidad materna,muerte materna notificada,2019-05-01,0,1,1
40101,ORURO,mortalidad materna,muerte materna notificada,2019-05-01,1,0,1
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2019-05-01,0,1,1
21502,SAN BUENA VENTURA,mortalidad materna,muerte materna notificada,2019-05-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-05-01,1,0,1
20202,ANCORAIMES,mortalidad materna,muerte materna notificada,2019-06-01,0,1,1
20701,APOLO,mortalidad materna,muerte materna notificada,2019-06-01,1,0,1
20905,CAIROMA,mortalidad materna,muerte materna notificada,2019-06-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-06-01,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-06-01,1,1,2
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-06-01,1,0,1
31202,POJO (CBBA),mortalidad materna,muerte materna notificada,2019-06-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-06-01,1,0,1
30903,TIQUIPAYA,mortalidad materna,muerte materna notificada,2019-06-01,0,1,1
31204,CHIMORE,mortalidad materna,muerte materna notificada,2019-07-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-07-01,2,0,2
10702,SAN LUCAS,mortalidad materna,muerte materna notificada,2019-07-01,0,1,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-07-01,0,1,1
31601,TIRAQUE (CBBA),mortalidad materna,muerte materna notificada,2019-07-01,0,1,1
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2019-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-08-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-08-01,0,1,1
60101,TARIJA,mortalidad materna,muerte materna notificada,2019-08-01,1,0,1
20803,TIAHUANACU,mortalidad materna,muerte materna notificada,2019-08-01,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad materna,muerte materna notificada,2019-08-01,1,0,1
20905,CAIROMA,mortalidad materna,muerte materna notificada,2019-09-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-09-01,1,0,1
31001,SACABA,mortalidad materna,muerte materna notificada,2019-09-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-09-01,1,0,1
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2019-09-01,1,0,1
71501,ASCENCION DE GUARAYOS,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
20503,AUCAPATA,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2019-10-01,1,0,1
21004,COLQUIRI,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
10902,CULPINA,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2019-10-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-10-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-10-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
50502,TORO TORO,mortalidad materna,muerte materna notificada,2019-10-01,0,1,1
21501,IXIAMAS,mortalidad materna,muerte materna notificada,2019-11-01,0,1,1
31205,PUERTO VILLARROEL,mortalidad materna,muerte materna notificada,2019-11-01,1,0,1
80302,SAN BORJA,mortalidad materna,muerte materna notificada,2019-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-11-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2019-11-01,1,0,1
60101,TARIJA,mortalidad materna,muerte materna notificada,2019-11-01,1,0,1
10704,VILLA CHARCAS,mortalidad materna,muerte materna notificada,2019-11-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2019-12-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2019-12-01,1,0,1
40101,ORURO,mortalidad materna,muerte materna notificada,2019-12-01,0,1,1
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2019-12-01,1,0,1
71102,SAN JAVIER(STC),mortalidad materna,muerte materna notificada,2019-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2019-12-01,2,0,2
