codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
20101,LA PAZ,sospecha diagnostica,sarampion,2001-01-01,1,1,0,0,0,2
40101,ORURO,sospecha diagnostica,sarampion,2001-01-01,0,0,2,0,0,2
50101,POTOSI,sospecha diagnostica,sarampion,2001-01-01,0,0,1,0,0,1
20403,PUERTO CARABUCO,sospecha diagnostica,sarampion,2001-01-01,0,0,1,0,0,1
80102,SAN JAVIER(BNI),sospecha diagnostica,sarampion,2001-01-01,0,1,0,0,0,1
90104,BELLA FLOR,sospecha diagnostica,sarampion,2001-02-01,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-02-01,1,0,0,0,0,1
20101,LA PAZ,sospecha diagnostica,sarampion,2001-02-01,0,1,0,0,0,1
80101,TRINIDAD,sospecha diagnostica,sarampion,2001-02-01,0,1,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-03-01,0,0,0,1,0,1
71001,MONTERO,sospecha diagnostica,sarampion,2001-03-01,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-03-01,0,0,1,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-04-01,0,0,1,0,0,1
20101,LA PAZ,sospecha diagnostica,sarampion,2001-04-01,0,0,1,1,0,2
70202,OKINAWA,sospecha diagnostica,sarampion,2001-04-01,0,1,0,0,0,1
70502,PAILON,sospecha diagnostica,sarampion,2001-04-01,0,0,1,1,0,2
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-05-01,0,0,1,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-05-01,0,1,7,0,0,8
20101,LA PAZ,sospecha diagnostica,sarampion,2001-05-01,0,0,4,0,0,4
70903,MAIRANA,sospecha diagnostica,sarampion,2001-05-01,0,0,2,0,0,2
40101,ORURO,sospecha diagnostica,sarampion,2001-05-01,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-05-01,2,0,0,0,0,2
70201,WARNES,sospecha diagnostica,sarampion,2001-05-01,0,0,1,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-06-01,0,0,1,0,0,1
71301,COMARAPA,sospecha diagnostica,sarampion,2001-06-01,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-06-01,1,0,1,0,0,2
20101,LA PAZ,sospecha diagnostica,sarampion,2001-06-01,0,1,5,0,0,6
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-06-01,0,0,1,0,0,1
31204,CHIMORE,sospecha diagnostica,sarampion,2001-07-01,0,0,1,0,0,1
90101,COBIJA,sospecha diagnostica,sarampion,2001-07-01,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-07-01,0,0,1,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-07-01,1,0,2,1,0,4
20101,LA PAZ,sospecha diagnostica,sarampion,2001-07-01,1,0,4,1,0,6
31301,MIZQUE,sospecha diagnostica,sarampion,2001-07-01,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-07-01,0,0,1,0,0,1
90101,COBIJA,sospecha diagnostica,sarampion,2001-08-01,0,0,1,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-08-01,0,1,0,1,0,2
20105,EL ALTO,sospecha diagnostica,sarampion,2001-08-01,0,4,8,0,0,12
20101,LA PAZ,sospecha diagnostica,sarampion,2001-08-01,0,1,6,0,0,7
71003,MINEROS,sospecha diagnostica,sarampion,2001-08-01,0,0,2,0,0,2
31301,MIZQUE,sospecha diagnostica,sarampion,2001-08-01,0,0,0,1,0,1
71001,MONTERO,sospecha diagnostica,sarampion,2001-08-01,1,0,1,0,0,2
70202,OKINAWA,sospecha diagnostica,sarampion,2001-08-01,1,1,0,0,0,2
60201,PADCAYA,sospecha diagnostica,sarampion,2001-08-01,0,1,0,0,0,1
90301,PUERTO GONZALO MORENO,sospecha diagnostica,sarampion,2001-08-01,0,0,1,0,0,1
70402,SAN CARLOS,sospecha diagnostica,sarampion,2001-08-01,0,0,1,0,0,1
60501,SAN LORENZO(TJA),sospecha diagnostica,sarampion,2001-08-01,0,1,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-08-01,0,0,1,0,0,1
51201,UYUNI,sospecha diagnostica,sarampion,2001-08-01,0,0,1,0,0,1
60202,BERMEJO,sospecha diagnostica,sarampion,2001-09-01,1,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-09-01,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-09-01,0,3,13,1,0,17
20101,LA PAZ,sospecha diagnostica,sarampion,2001-09-01,0,2,9,2,0,13
80801,MAGDALENA,sospecha diagnostica,sarampion,2001-09-01,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion,2001-09-01,0,1,0,0,0,1
71401,PUERTO SUAREZ,sospecha diagnostica,sarampion,2001-09-01,0,1,1,0,0,2
51501,VILLAZON,sospecha diagnostica,sarampion,2001-09-01,1,0,1,0,0,2
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-10-01,0,1,1,0,0,2
40401,CURAHUARA DE CARANGAS,sospecha diagnostica,sarampion,2001-10-01,0,0,1,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-10-01,2,6,12,0,0,20
70104,LA GUARDIA,sospecha diagnostica,sarampion,2001-10-01,0,0,3,0,0,3
20101,LA PAZ,sospecha diagnostica,sarampion,2001-10-01,0,5,14,1,0,20
31301,MIZQUE,sospecha diagnostica,sarampion,2001-10-01,0,0,1,1,0,2
40101,ORURO,sospecha diagnostica,sarampion,2001-10-01,0,1,1,0,0,2
70601,PORTACHUELO,sospecha diagnostica,sarampion,2001-10-01,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion,2001-10-01,0,1,0,0,0,1
71401,PUERTO SUAREZ,sospecha diagnostica,sarampion,2001-10-01,0,0,1,2,0,3
31205,PUERTO VILLARROEL,sospecha diagnostica,sarampion,2001-10-01,1,0,0,0,0,1
31001,SACABA,sospecha diagnostica,sarampion,2001-10-01,0,0,1,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-10-01,1,1,1,0,0,3
60101,TARIJA,sospecha diagnostica,sarampion,2001-10-01,0,1,2,1,1,5
80101,TRINIDAD,sospecha diagnostica,sarampion,2001-10-01,1,0,0,0,0,1
31003,VILLA TUNARI,sospecha diagnostica,sarampion,2001-10-01,1,0,0,0,0,1
51501,VILLAZON,sospecha diagnostica,sarampion,2001-10-01,0,0,1,0,0,1
70703,CABEZAS,sospecha diagnostica,sarampion,2001-11-01,1,0,0,0,0,1
50202,CHAYANTA,sospecha diagnostica,sarampion,2001-11-01,0,0,1,0,0,1
30101,COCHABAMBA,sospecha diagnostica,sarampion,2001-11-01,0,0,1,1,0,2
21701,COPACABANA,sospecha diagnostica,sarampion,2001-11-01,0,0,1,0,0,1
70102,COTOCA,sospecha diagnostica,sarampion,2001-11-01,1,1,0,0,0,2
20105,EL ALTO,sospecha diagnostica,sarampion,2001-11-01,2,8,25,1,0,36
70105,EL TORNO,sospecha diagnostica,sarampion,2001-11-01,0,0,1,0,0,1
20101,LA PAZ,sospecha diagnostica,sarampion,2001-11-01,2,3,15,5,0,25
31301,MIZQUE,sospecha diagnostica,sarampion,2001-11-01,0,0,1,0,0,1
60201,PADCAYA,sospecha diagnostica,sarampion,2001-11-01,0,1,0,0,0,1
50101,POTOSI,sospecha diagnostica,sarampion,2001-11-01,0,1,0,0,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-11-01,0,0,1,1,0,2
60101,TARIJA,sospecha diagnostica,sarampion,2001-11-01,0,2,5,0,0,7
31201,TOTORA(CBBA),sospecha diagnostica,sarampion,2001-11-01,0,0,1,0,0,1
80101,TRINIDAD,sospecha diagnostica,sarampion,2001-11-01,1,0,0,0,0,1
20105,EL ALTO,sospecha diagnostica,sarampion,2001-12-01,0,7,8,0,0,15
20101,LA PAZ,sospecha diagnostica,sarampion,2001-12-01,0,3,5,4,0,12
31401,PUNATA,sospecha diagnostica,sarampion,2001-12-01,0,0,1,0,0,1
31001,SACABA,sospecha diagnostica,sarampion,2001-12-01,0,0,1,2,0,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion,2001-12-01,0,1,0,0,0,1
60101,TARIJA,sospecha diagnostica,sarampion,2001-12-01,0,0,6,0,0,6
80101,TRINIDAD,sospecha diagnostica,sarampion,2001-12-01,1,0,0,0,0,1
60401,URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion,2001-12-01,0,1,3,0,0,4
