codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
10201,AZURDUY,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
50301,BETANZOS,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
70401,BUENA VISTA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
10701,CAMARGO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,3,0,3,0,3
70706,CAMIRI,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,3,0,3,0,3
40201,CHALLAPATA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
90101,COBIJA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,52,0,52,0,52
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,5,0,5,0,5
41101,EUCALIPTUS,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
80202,GUAYARAMERIN,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
40701,HUANUNI,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,3,0,3,0,3
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,21,0,21,0,21
11003,MACHARETI,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,3,0,3,0,3
10501,MONTEAGUDO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
50404,OCURI,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,17,0,17,0,17
10401,PADILLA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
70502,PAILON,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
31202,POJO (CBBA),mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
70601,PORTACHUELO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,11,0,11,0,11
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,3,0,3,0,3
31205,PUERTO VILLARROEL,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
51101,PUNA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,4,0,4,0,4
31001,SACABA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,2,0,2,0,2
71302,SAIPINA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,5,0,5,0,5
50501,SAN PEDRO DE BUENA VISTA,mortalidad en el establecimiento ( leatalidad),otras muertes en personas mayores de 5 anos,2002-01-01,1,0,1,0,1
