codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
60202,BERMEJO,sospecha diagnostica,rabia canina,2014-01-01,0,0,1,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2014-01-01,0,2,0,0,0,0,2
70102,COTOCA,sospecha diagnostica,rabia canina,2014-01-01,1,0,0,0,0,0,1
20101,LA PAZ,sospecha diagnostica,rabia canina,2014-01-01,0,0,1,0,0,0,1
70103,PORONGO,sospecha diagnostica,rabia canina,2014-01-01,1,0,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2014-01-01,0,10,1,0,0,0,11
10101,SUCRE,sospecha diagnostica,rabia canina,2014-01-01,3,5,0,0,0,0,8
60303,VILLA MONTES,sospecha diagnostica,rabia canina,2014-01-01,1,2,0,0,0,0,3
51501,VILLAZON,sospecha diagnostica,rabia canina,2014-01-01,0,2,1,0,0,0,3
30904,VINTO,sospecha diagnostica,rabia canina,2014-01-01,0,1,0,0,0,0,1
70201,WARNES,sospecha diagnostica,rabia canina,2014-01-01,0,2,0,0,0,0,2
70401,BUENA VISTA,sospecha diagnostica,rabia canina,2014-02-01,1,0,0,0,0,0,1
30101,COCHABAMBA,sospecha diagnostica,rabia canina,2014-02-01,0,1,0,0,0,0,1
70104,LA GUARDIA,sospecha diagnostica,rabia canina,2014-02-01,2,0,0,0,0,0,2
20101,LA PAZ,sospecha diagnostica,rabia canina,2014-02-01,1,0,0,0,0,0,1
71001,MONTERO,sospecha diagnostica,rabia canina,2014-02-01,0,1,0,0,0,0,1
50101,POTOSI,sospecha diagnostica,rabia canina,2014-02-01,1,5,0,0,0,0,6
31001,SACABA,sospecha diagnostica,rabia canina,2014-02-01,0,1,0,0,0,0,1
30902,SIPE SIPE,sospecha diagnostica,rabia canina,2014-02-01,0,1,0,0,0,0,1
40104,SORACACHI,sospecha diagnostica,rabia canina,2014-02-01,0,1,0,0,0,0,1
