codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL-M
20701,APOLO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
50802,ATOCHA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
21203,BATALLAS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
50301,BETANZOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
51102,"CAIZA ""D""",salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
10701,CAMARGO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
22001,CARANAVI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
40201,CHALLAPATA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,9,9
50202,CHAYANTA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,3,3
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
90101,COBIJA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,3,3
30101,COCHABAMBA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,7,7
31002,COLOMI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
21701,COPACABANA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,5,5
10902,CULPINA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
20105,EL ALTO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,7,7
60502,EL PUENTE(TJA),salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,1,1
60601,ENTRE RIOS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
40701,HUANUNI,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,7,7
50203,LLALLAGUA,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,4,4
71003,MINEROS,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,2,2
10501,MONTEAGUDO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,4,4
71001,MONTERO,salud sexual y reproductiva,hemorragia del parto o puerperio,2006-01-01,8,8
