codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
20201,ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,1,1,1,2
10404,ALCALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,1,1,1,2
20202,ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,2,0,2,0,2
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,0,1,0,1,1
30601,ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,0,3,0,3,3
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,1,2,0,0,1,2,3
20502,AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,2,0,2,0,2
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,0,2,0,2,2
31501,BOLIVAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,0,1,0,1
70707,BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,1,1,1,1,2,3
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,1,1,1,1,2,2,4
21304,CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,3,3,3,3,6
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,2,0,2,0,2
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,1,1,0,1,1,2
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,5,0,2,2,7,2,9
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,4,4,4,4,8
20305,CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,1,0,2,0,3,3
40903,CHIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,1,1,1,2
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,1,1,1,0,2,1,3
20501,CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,1,0,0,1,1,1,2
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,2,2,0,0,2,2,4
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,50,33,1,3,51,36,87
21307,COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,0,1,0,1
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,4,4,4,4,8
50401,COLQUECHACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,0,1,0,1
21306,COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2007-01-01,0,0,1,2,1,2,3
