codigo_municipio,municipio,grupo,variable,mes,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
41101,EUCALIPTUS,sospecha diagnostica,menin. meningococica,2004-02-01,0.0,0.0,0.0,1.0,0.0,1.0
71001,MONTERO,sospecha diagnostica,menin. meningococica,2004-04-01,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2004-04-01,0.0,0.0,0.0,1.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,menin. meningococica,2004-06-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2004-06-01,0.0,0.0,1.0,1.0,0.0,2.0
51501,VILLAZON,sospecha diagnostica,menin. meningococica,2004-06-01,0.0,1.0,0.0,0.0,0.0,1.0
51501,VILLAZON,sospecha diagnostica,menin. meningococica,2004-07-01,1.0,1.0,0.0,0.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2004-08-01,0.0,2.0,0.0,0.0,0.0,2.0
10601,TARABUCO,sospecha diagnostica,menin. meningococica,2004-08-01,1.0,0.0,0.0,0.0,0.0,1.0
51501,VILLAZON,sospecha diagnostica,menin. meningococica,2004-08-01,1.0,0.0,0.0,0.0,0.0,1.0
60202,BERMEJO,sospecha diagnostica,menin. meningococica,2004-09-01,0.0,0.0,1.0,0.0,0.0,1.0
70301,SAN IGNACIO DE VELASCO,sospecha diagnostica,menin. meningococica,2004-09-01,1.0,0.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,menin. meningococica,2004-11-01,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,menin. meningococica,2004-11-01,0.0,0.0,0.0,2.0,0.0,2.0
51501,VILLAZON,sospecha diagnostica,menin. meningococica,2004-12-01,0.0,1.0,0.0,0.0,0.0,1.0
