codigo_municipio,municipio,grupo,variable,mes,total
31601,TIRAQUE (CBBA),eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-01-01,16.0
21103,YANACACHI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-01-01,1.0
21602,CURVA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-02-01,1.0
20101,LA PAZ,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-02-01,88.0
20702,PELECHUCO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-02-01,1.0
21001,INQUISIVI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-03-01,13.0
20501,CHUMA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-07-01,41.0
21601,GRAL. J.J. PEREZ (CHARAZANI),eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-08-01,1.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-10-01,3.0
20603,TACACOMA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-10-01,1.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-12-01,6.0
21601,GRAL. J.J. PEREZ (CHARAZANI),eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2020-12-01,1.0
