codigo_municipio,municipio,grupo,variable,mes,Cantidad,TOTAL
60202,BERMEJO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,7,7
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,4,4
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,28,28
20301,CORO CORO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,25,25
20405,ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
80202,GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,2,2
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
70104,LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,67,67
21202,LAJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
21006,LICOMA PAMPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
70202,OKINAWA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,66,66
20102,PALCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,3,3
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,5,5
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,8,8
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,2,2
31001,SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
71104,SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,6,6
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,66,66
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,5,5
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,3,3
30903,TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,3,3
50801,TUPIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
50201,UNCIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,3,3
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,2,2
60303,VILLA MONTES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,2,2
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa/eclampsia,2010-01-01,1,1
