codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,57,112,57,112,169
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,143,152,143,152,295
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,16,10,16,10,26
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,42,28,42,28,70
31303,ALALAY,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,19,4,19,4,23
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,29,56,29,56,85
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,72,125,72,125,197
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,4,3,4,3,7
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,7,4,7,4,11
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,15,27,15,27,42
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,39,38,39,38,77
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,28,85,28,85,113
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,7,11,7,11,18
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,16,10,16,10,26
30601,ARQUE,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,19,19,19,19,38
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,18,108,18,108,126
20503,AUCAPATA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,5,9,5,9,14
20502,AYATA,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,17,5,17,5,22
21303,AYO AYO,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,20,1,20,1,21
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,68,56,68,56,124
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,118,167,118,167,285
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,36,20,36,20,56
80802,BAURES,estado nutricional en menores de 5 anos,clasificacion d,2003-01-01,16,27,16,27,43
