codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
90101,COBIJA,sospecha diagnostica,influenza / pandemica,2012-01-01,0,0,0,0,2,0,2
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2012-01-01,1,2,0,1,2,0,6
70102,COTOCA,sospecha diagnostica,influenza / pandemica,2012-01-01,0,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2012-01-01,2,0,0,1,0,0,3
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2012-01-01,0,0,0,0,1,1,2
71104,SAN JULIAN,sospecha diagnostica,influenza / pandemica,2012-01-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2012-01-01,5,4,0,0,5,0,14
10101,SUCRE,sospecha diagnostica,influenza / pandemica,2012-01-01,0,0,2,1,0,0,3
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2012-02-01,1,1,1,1,0,0,4
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2012-02-01,4,5,0,0,0,3,12
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2012-02-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2012-02-01,1,0,2,5,22,1,31
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2012-02-01,2,3,0,0,1,0,6
70706,CAMIRI,sospecha diagnostica,influenza / pandemica,2012-03-01,0,0,0,0,1,0,1
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2012-03-01,0,3,0,1,1,1,6
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2012-03-01,5,0,1,0,1,2,9
20101,LA PAZ,sospecha diagnostica,influenza / pandemica,2012-03-01,0,0,1,1,0,0,2
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2012-03-01,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2012-03-01,14,12,17,31,53,9,136
60101,TARIJA,sospecha diagnostica,influenza / pandemica,2012-03-01,0,0,0,0,0,1,1
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2012-03-01,0,5,1,5,12,2,25
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2012-04-01,1,1,0,0,1,0,3
70102,COTOCA,sospecha diagnostica,influenza / pandemica,2012-04-01,0,1,0,0,0,0,1
20101,LA PAZ,sospecha diagnostica,influenza / pandemica,2012-04-01,0,2,0,0,0,0,2
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2012-04-01,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2012-04-01,16,27,19,29,44,7,142
80101,TRINIDAD,sospecha diagnostica,influenza / pandemica,2012-04-01,3,2,0,0,0,0,5
30101,COCHABAMBA,sospecha diagnostica,influenza / pandemica,2012-05-01,2,5,1,3,14,1,26
20105,EL ALTO,sospecha diagnostica,influenza / pandemica,2012-05-01,7,12,2,2,3,4,30
20101,LA PAZ,sospecha diagnostica,influenza / pandemica,2012-05-01,10,11,7,7,6,0,41
71001,MONTERO,sospecha diagnostica,influenza / pandemica,2012-05-01,6,2,0,1,0,0,9
50101,POTOSI,sospecha diagnostica,influenza / pandemica,2012-05-01,0,0,0,1,1,0,2
30901,QUILLACOLLO,sospecha diagnostica,influenza / pandemica,2012-05-01,1,1,0,0,0,0,2
