codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
20502,AYATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,1,0,0,0,1,1
31002,COLOMI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,1,0,1,0,1
21401,COROICO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,2,0,0,1,2,3
50203,LLALLAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,1,0,1,0,1
10501,MONTEAGUDO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,2,0,0,0,2,0,2
50101,POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,4,0,0,0,4,0,4
31401,PUNATA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,1,0,1,0,1
71105,SAN ANTONIO DE LOMERIO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,0,3,1,4,1,5
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,3,0,3,0,3
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,1,0,1,0,1
10601,TARABUCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,0,0,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,1,0,0,0,1,0,1
60301,YACUIBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-01-01,0,2,0,0,0,2,2
60202,BERMEJO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,1,0,1,0,1
70706,CAMIRI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,0,0,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,0,0,0,1,0,1
21307,COLLANA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,0,1,0,1,1
21401,COROICO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,0,0,0,1,0,1
10902,CULPINA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,1,0,1,1,2,3
20101,LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,2,0,2,0,2
10103,POROMA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,1,0,0,0,1,1
10302,PRESTO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,0,0,0,1,0,1
80401,SANTA ANA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,1,0,0,0,1,0,1
10101,SUCRE,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-02-01,0,0,1,0,1,0,1
70702,CHARAGUA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-03-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-03-01,1,0,1,0,2,0,2
31002,COLOMI,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-03-01,0,0,0,1,0,1,1
10304,ICLA,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-03-01,0,1,0,1,0,2,2
20101,LA PAZ,mortalidad institucional,muerte  menor de 5 anos por diarrea,2007-03-01,0,1,0,0,0,1,1
