codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
71501,ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10201,AZURDUY,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,2,2,7,9
60302,CARAPARI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70702,CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
90101,COBIJA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,1,7,4,20,11,4,5,0,1,6,3,0,0,3,0,0,0,40,25,65
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71101,CONCEPCION,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
20301,CORO CORO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,2,6,4,1,4,0,0,0,0,0,0,0,0,0,1,10,11,21
70105,EL TORNO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
41601,HUAYLLAMARCA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70104,LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
20101,LA PAZ,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,1,6,3,9
80801,MAGDALENA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,3,10
10501,MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2015-01-01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
71001,MONTERO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
30203,OMEREQUE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40101,ORURO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,4,8
60201,PADCAYA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
50101,POTOSI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,1,6
31401,PUNATA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
