codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
70702,CHARAGUA,mortalidad materna,muerte materna notificada,2018-01-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-01-01,1,0,1
20702,PELECHUCO,mortalidad materna,muerte materna notificada,2018-01-01,0,1,1
21201,PUCARANI,mortalidad materna,muerte materna notificada,2018-01-01,0,1,1
60501,SAN LORENZO(TJA),mortalidad materna,muerte materna notificada,2018-01-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-01-01,1,0,1
50102,TINGUIPAYA,mortalidad materna,muerte materna notificada,2018-01-01,0,1,1
10301,ZUDAÑEZ,mortalidad materna,muerte materna notificada,2018-01-01,0,1,1
51103,CKOCHAS,mortalidad materna,muerte materna notificada,2018-02-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-02-01,1,1,2
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad materna,muerte materna notificada,2018-02-01,0,1,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-02-01,4,0,4
80201,RIBERALTA,mortalidad materna,muerte materna notificada,2018-02-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-02-01,4,1,5
10101,SUCRE,mortalidad materna,muerte materna notificada,2018-02-01,1,0,1
60101,TARIJA,mortalidad materna,muerte materna notificada,2018-02-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-03-01,3,0,3
21401,COROICO,mortalidad materna,muerte materna notificada,2018-03-01,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-03-01,2,0,2
60101,TARIJA,mortalidad materna,muerte materna notificada,2018-03-01,0,1,1
60301,YACUIBA,mortalidad materna,muerte materna notificada,2018-03-01,1,0,1
51103,CKOCHAS,mortalidad materna,muerte materna notificada,2018-04-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-04-01,2,0,2
50101,POTOSI,mortalidad materna,muerte materna notificada,2018-04-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-04-01,7,0,7
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2018-04-01,1,0,1
60301,YACUIBA,mortalidad materna,muerte materna notificada,2018-04-01,1,0,1
20701,APOLO,mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
10701,CAMARGO,mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-05-01,1,0,1
20301,CORO CORO,mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-05-01,4,0,4
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-05-01,2,0,2
21104,PALOS BLANCOS,mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2018-05-01,2,0,2
80304,RURRENABAQUE,mortalidad materna,muerte materna notificada,2018-05-01,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna notificada,2018-05-01,2,0,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-05-01,6,0,6
10101,SUCRE,mortalidad materna,muerte materna notificada,2018-05-01,2,0,2
90502,VILLA NUEVA (LOMA ALTA),mortalidad materna,muerte materna notificada,2018-05-01,0,1,1
60301,YACUIBA,mortalidad materna,muerte materna notificada,2018-05-01,1,0,1
21701,COPACABANA,mortalidad materna,muerte materna notificada,2018-06-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-06-01,2,0,2
31301,MIZQUE,mortalidad materna,muerte materna notificada,2018-06-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-06-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-07-01,1,1,2
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-07-01,1,0,1
21305,PATACAMAYA,mortalidad materna,muerte materna notificada,2018-07-01,0,1,1
10103,POROMA,mortalidad materna,muerte materna notificada,2018-07-01,0,1,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2018-07-01,3,0,3
31001,SACABA,mortalidad materna,muerte materna notificada,2018-07-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-07-01,2,0,2
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-08-01,1,0,1
10501,MONTEAGUDO,mortalidad materna,muerte materna notificada,2018-08-01,1,0,1
21305,PATACAMAYA,mortalidad materna,muerte materna notificada,2018-08-01,0,1,1
90301,PUERTO GONZALO MORENO,mortalidad materna,muerte materna notificada,2018-08-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-08-01,4,0,4
10101,SUCRE,mortalidad materna,muerte materna notificada,2018-08-01,1,0,1
60101,TARIJA,mortalidad materna,muerte materna notificada,2018-08-01,1,0,1
30904,VINTO,mortalidad materna,muerte materna notificada,2018-08-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-09-01,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-09-01,2,0,2
70903,MAIRANA,mortalidad materna,muerte materna notificada,2018-09-01,0,1,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2018-09-01,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna notificada,2018-09-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-09-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-10-01,1,0,1
50701,SACACA,mortalidad materna,muerte materna notificada,2018-10-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-10-01,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2018-10-01,0,1,1
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2018-10-01,0,1,1
51501,VILLAZON,mortalidad materna,muerte materna notificada,2018-10-01,0,1,1
30201,AIQUILE,mortalidad materna,muerte materna notificada,2018-11-01,0,1,1
20701,APOLO,mortalidad materna,muerte materna notificada,2018-11-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2018-11-01,2,1,3
60601,ENTRE RIOS TRJ,mortalidad materna,muerte materna notificada,2018-11-01,0,1,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-11-01,1,0,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2018-11-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-11-01,2,0,2
10101,SUCRE,mortalidad materna,muerte materna notificada,2018-11-01,1,0,1
51201,UYUNI,mortalidad materna,muerte materna notificada,2018-11-01,1,0,1
20201,ACHACACHI,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
