codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
30402,ANZALDO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
20701,APOLO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,4,0,4
90104,BELLA FLOR,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
70707,BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
51102,"CAIZA ""D""",salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
30303,COCAPATA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,1,2
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,38,1,39
31002,COLOMI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,19,0,19
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,42,0,42
21202,LAJA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
11003,MACHARETI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,5,0,5
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,17,3,20
51203,PORCO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
70103,PORONGO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
21201,PUCARANI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,7,0,7
30404,SACABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
71201,SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,89,21,110
10601,TARABUCO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,6,1,7
30903,TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2019-01-01,22,0,22
51201,UYUNI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,0,1,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
60303,VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2019-01-01,2,0,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
30904,VINTO,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,1,2
10301,ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa,2019-01-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
20503,AUCAPATA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,0,1,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
31204,CHIMORE,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,31,0,31
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,5,1,6
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
20602,GUANAY,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2019-02-01,29,1,30
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2019-02-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,2,0,2
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2019-02-01,13,1,14
